model,item_id,task_family,source,stratum,direction,s,Y_base,Y_admit_pre,Y_admit_post,Y_admit,Y_exclude_pre,Y_exclude_post,E,L_pre,L_post,A_pre,A_post,C_pre,C_post,gain_pre,gain_post,e_pos,claim
mistral-small-24b,g24a_fever_129554,g24a_fever,fever,fever/SUPPORTS,increase,1.0,4.853540063122046,98.9773824821108,98.86060103492197,98.91899175851638,0.4421003502907945,19.90670389025208,94.06545169539434,-4.4114397128312515,15.053163827130032,94.12384241898876,94.00706097179993,-98.53528213182,-78.9538971446699,-0.046897555195041345,0.16002861364952195,True,Ragtime features a Star Wars actor.
mistral-small-24b,g24a_fever_129996,g24a_fever,fever,fever/REFUTES,decrease,-1.0,84.15613926387974,0.1760725474956186,0.1139196321511044,0.14499608982336148,87.93290613841832,81.97899268942139,84.01114317405637,-3.7767668745385805,2.177146574458348,83.98006671638412,84.04221963172863,-87.7568335909227,-81.86507305727028,-0.0449555467506707,0.025914973802316697,True,Keegan-Michael Key has yet to appear at a White House Correspondents' Dinner.
mistral-small-24b,g24a_fever_130059,g24a_fever,fever,fever/REFUTES,decrease,-1.0,80.67786122599358,1.4409508891837346,0.6217762329186522,1.0313635610511933,8.89922050664998,36.64666906871619,79.64649766494239,71.7786407193436,44.03119215727739,79.23691033680984,80.05608499307493,-7.458269617466246,-36.02489283579754,0.9012152803165638,0.5528327478065415,True,The 100 is not a TV series following a group of teens.
mistral-small-24b,g24a_fever_130108,g24a_fever,fever,fever/REFUTES,decrease,-1.0,16.30093404248802,0.06888524536109335,0.06442495446682699,0.06665509991396017,0.06904878375306793,0.4750017168004882,16.23427894257406,16.231885258734952,15.825932325687532,16.232048797126925,16.236509088021194,-0.00016353839197458253,-0.4105767623336612,0.9998525537322861,0.9748466428148127,True,"Shomu Mukherjee was born on April 10, 2008."
mistral-small-24b,g24a_fever_131174,g24a_fever,fever,fever/REFUTES,decrease,-1.0,34.91784570516933,4.35286509163142,8.86214508232715,6.607505086979285,27.12845243560152,11.97357336974879,28.310340618190043,7.789393269567807,22.944272335420536,30.564980613537905,26.055700622842178,-22.775587343970102,-3.1114282874216403,0.2751430431240712,0.8104555379555665,True,Virginia has had a tourism-based economy for its full history.
mistral-small-24b,g24a_fever_131663,g24a_fever,fever,fever/REFUTES,decrease,-1.0,35.84538543315287,4.57201414009783,0.08070542121435949,2.3263597806560945,43.09281405499214,39.585643733070505,33.51902565249678,-7.247428621839269,-3.7402582999176346,31.273371293055042,35.76468001193851,-38.52079991489431,-39.504938311856144,-0.2162183560159488,-0.111586128388521,True,The Icelandic Coast Guard is rarely responsible for Iceland's coastal defense.
mistral-small-24b,g24a_fever_131971,g24a_fever,fever,fever/REFUTES,decrease,-1.0,99.34009955991303,9.654841824471164,40.95743355834516,25.30613769140816,51.2487581036565,37.84281371837352,74.03396186850486,48.09134145625653,61.49728584153951,89.68525773544187,58.38266600156787,-41.593916279185336,3.1146198399716383,0.6495848694640142,0.8306631752433792,True,Colin Kaepernick is not a starter for the San Francisco 49ers.
mistral-small-24b,g24a_fever_13230,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.7875654821472862,99.24924519329322,99.6022132982017,99.42572924574746,67.57721854047492,35.92471436213193,98.63816376360018,66.78965305832763,35.13714887998464,98.46167971114593,98.81464781605442,-31.672026652818303,-63.677498936069775,0.6771177656793992,0.35622265803929215,True,A View to a Kill is the third James Bond film directed by John Glen.
mistral-small-24b,g24a_fever_132766,g24a_fever,fever,fever/REFUTES,decrease,-1.0,21.29203053059306,0.052059393574894725,2.9482960223804286,1.5001777079776617,10.42042276889054,17.26522144949739,19.791852822615397,10.871607761702519,4.026809081095671,21.239971137018166,18.34373450821263,-10.368363375315646,-14.31692542711696,0.5492971203423637,0.2034579135761554,True,Wilhelmina Slater's middle name is Natasha.
mistral-small-24b,g24a_fever_133680,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.09103608767414,98.12313810465767,98.47185786978311,98.2974979872204,99.61015971736134,89.40211860371649,10.206461899546255,11.5191236296872,1.3110825160423474,10.03210201698353,10.380821782108967,1.4870216127036713,-9.06973926606662,1.1286108489955076,0.1284561221063916,True,The State of Palestine claims the Gaza Strip.
mistral-small-24b,g24a_fever_1357,g24a_fever,fever,fever/SUPPORTS,increase,1.0,7.512953300500125,97.52455423284806,98.65995093487672,98.09225258386239,12.137075265985832,17.075285508787655,90.57929928336226,4.624121965485707,9.562332208287529,90.01160093234793,91.14699763437659,-85.38747896686223,-81.58466542608906,0.051050538059694096,0.10556862642946005,True,Brian Michael Bendis began teaching at the University of Oregon in fall of 2013.
mistral-small-24b,g24a_fever_135910,g24a_fever,fever,fever/REFUTES,decrease,-1.0,21.74470286091634,0.07833485007203639,0.05736222825450058,0.06784853916326848,40.087066554729944,42.344938901337756,21.676854321753073,-18.342363693813603,-20.600236040421414,21.666368010844305,21.68734063266184,-40.008731704657905,-42.28757667308326,-0.8461727620417112,-0.9503332787427899,True,Fred Seibert has only produced animated programs.
mistral-small-24b,g24a_fever_137040,g24a_fever,fever,fever/REFUTES,decrease,-1.0,36.311195091353646,0.09852617636173179,0.1234834590162261,0.11100481768897894,25.745020920244247,8.386976657087683,36.20019027366467,10.566174171109399,27.924218434265963,36.212668914991916,36.18771163233742,-25.646494743882517,-8.263493198071457,0.29188173021278846,0.7713831950375298,True,The Raven (2012 film) was released in Ireland in April 2012.
mistral-small-24b,g24a_fever_137414,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.08409773461496606,99.89794665969606,99.95286745982867,99.92540705976236,34.386180665963906,18.29057528480937,99.84130932514739,34.30208293134894,18.206477550194407,99.81384892508109,99.8687697252137,-65.51176599373215,-81.6622921750193,0.34356603657549545,0.18235415454040602,True,Stanley Williams lost his life in 2005.
mistral-small-24b,g24a_fever_138501,g24a_fever,fever,fever/REFUTES,decrease,-1.0,37.80173922031538,0.1747430416600629,1.2833359825582984,0.7290395121091806,62.559143113632345,40.533388267927535,37.0726997082062,-24.757403893316962,-2.7316490476121515,37.62699617865532,36.518403237757084,-62.38440007197228,-39.250052285369236,-0.6678068791369085,-0.07368357495171816,True,Marjorie Gross has yet to write for a television show.
mistral-small-24b,g24a_fever_13872,g24a_fever,fever,fever/SUPPORTS,increase,1.0,5.909491715702393,99.54496410211244,98.86751300179066,99.20623855195154,69.5742475766364,32.22541101782435,93.29674683624916,63.664755860934,26.315919302121955,93.63547238641006,92.95802128608827,-29.97071652547605,-66.64210198396631,0.6823898798173094,0.28206684792890624,True,Tool has produced albums.
mistral-small-24b,g24a_fever_138986,g24a_fever,fever,fever/SUPPORTS,increase,1.0,10.681641689468421,90.50070487489563,94.95071989607521,92.72571238548542,32.23239430772051,15.177695152775048,82.044070696017,21.55075261825209,4.496053463306627,79.81906318542721,84.26907820660679,-58.26831056717512,-79.77302474330017,0.26267288343237116,0.054800467909070935,True,Recovery features collaboration between Lil Wayne and Eminem.
mistral-small-24b,g24a_fever_139059,g24a_fever,fever,fever/REFUTES,decrease,-1.0,99.22391044676947,6.914539500602049,0.11629326789571734,3.515416384248883,13.640176658580874,13.811193272162539,95.70849406252059,85.5837337881886,85.41271717460693,92.30937094616742,99.10761717887375,-6.7256371579788246,-13.694900004266822,0.8942125213283777,0.8924256724676072,True,"Murda Beatz was born on February 21, 1994."
mistral-small-24b,g24a_fever_139306,g24a_fever,fever,fever/SUPPORTS,increase,1.0,13.715263713452671,99.80122053496785,99.86112196048322,99.83117124772554,84.21693769686408,36.54376454074087,86.11590753427286,70.50167398341141,22.828500827288195,86.08595682151518,86.14585824703055,-15.584282838103775,-63.31735741974235,0.818683516229017,0.2650904052564596,True,A Floppy disk is sealed in plastic.
mistral-small-24b,g24a_fever_141587,g24a_fever,fever,fever/SUPPORTS,increase,1.0,84.77802616964564,99.90817153855409,99.8126410576572,99.86040629810564,37.761930987401605,35.20095861897397,15.082380128460002,-47.01609518224404,-49.57706755067167,15.130145368908444,15.03461488801156,-62.14624055115248,-64.61168243868323,-3.1172861830690812,-3.287085136988506,True,The sixth most populous German state is Saxony.
mistral-small-24b,g24a_fever_141801,g24a_fever,fever,fever/SUPPORTS,increase,1.0,1.8757352335715087,99.0027803556631,99.34829645820365,99.17553840693338,48.42738262277754,41.61518604216495,97.29980317336188,46.55164738920603,39.73945080859344,97.1270451220916,97.47256122463214,-50.57539773288556,-57.7331104160387,0.47843516503588,0.4084227255607959,True,TakePart is a division of a film production company.
mistral-small-24b,g24a_fever_141838,g24a_fever,fever,fever/REFUTES,decrease,-1.0,84.3189352512979,4.193035346557513,6.092741226679351,5.142888286618432,41.343269740524526,41.933152980956315,79.17604696467947,42.975665510773375,42.385782270341586,80.1258999047404,78.22619402461855,-37.15023439396701,-35.840411754276964,0.542786198077619,0.5353359241242485,True,Half Girlfriend's principal photography ended in January of 2016.
mistral-small-24b,g24a_fever_14227,g24a_fever,fever,fever/REFUTES,decrease,-1.0,32.797720726676374,0.26250548964299847,4.147178908594129,2.2048421991185636,2.762087862383478,8.494867047533553,30.59287852755781,30.035632864292896,24.30285367914282,32.53521523703338,28.650541818082246,-2.4995823727404796,-4.347688138939424,0.9817851182992489,0.7943957825757066,True,Seohyun is only a cook.
mistral-small-24b,g24a_fever_142313,g24a_fever,fever,fever/SUPPORTS,increase,1.0,43.508779367291524,78.01434263741122,77.83103497038417,77.9226888038977,4.413957852467864,26.4720582481054,34.413909436606176,-39.09482151482366,-17.036721119186122,34.505563270119694,34.32225560309264,-73.60038478494336,-51.35897672227877,-1.1360180274444025,-0.4950533490119583,True,A.J. Styles's weight class is heavyweight.
mistral-small-24b,g24a_fever_143242,g24a_fever,fever,fever/REFUTES,decrease,-1.0,19.312619452501778,0.055913422658172535,0.05659373236623656,0.05625357751220455,5.381589315722212,0.6892984401972977,19.256365874989573,13.931030136779565,18.62332101230448,19.256706029843606,19.25602572013554,-5.325675893064039,-0.6327047078310611,0.7234506358685974,0.9671254240392627,True,Castlevania was developed for the Nintendo Wii.
mistral-small-24b,g24a_fever_143684,g24a_fever,fever,fever/REFUTES,decrease,-1.0,19.721862275087474,0.6892213542691673,0.1850746499823258,0.43714800212574656,13.070080178524272,0.11614339084107123,19.28471427296173,6.651782096563203,19.605718884246404,19.032640920818306,19.53678762510515,-12.380858824255105,0.06893125914125459,0.34492510505532253,1.0166455466615205,True,Malta lacks an archdiocese.
mistral-small-24b,g24a_fever_14408,g24a_fever,fever,fever/REFUTES,decrease,-1.0,37.675902263922126,0.627903608446894,0.40543689661352084,0.5166702525302074,36.874677423234935,27.93846942527958,37.15923201139192,0.8012248406871905,9.737432838642544,37.04799865547523,37.2704653673086,-36.24677381478804,-27.533032528666062,0.021561932185292704,0.2620461272089083,True,Derek Hough barely starred in Make Your Move.
mistral-small-24b,g24a_fever_144302,g24a_fever,fever,fever/REFUTES,decrease,-1.0,38.68209211123244,0.07436064893196313,0.08725421070925607,0.0808074298206096,41.915577802456106,5.009641213064515,38.60128468141183,-3.233485691223663,33.67245089816793,38.60773146230048,38.59483790052319,-41.84121715352414,-4.922387002355259,-0.08376627145730009,0.872314255239869,True,Nicholas Brody is a person.
mistral-small-24b,g24a_fever_144589,g24a_fever,fever,fever/REFUTES,decrease,-1.0,48.508193292986384,4.161067130349971,2.346170518312218,3.2536188243310944,33.748726659227174,29.657992224475972,45.25457446865529,14.75946663375921,18.85020106851041,44.347126162636414,46.16202277467416,-29.587659528877204,-27.311821706163755,0.32614308734649733,0.41653692007570725,True,The Daily Show is incapable of being comedy focused.
mistral-small-24b,g24a_fever_145662,g24a_fever,fever,fever/SUPPORTS,increase,1.0,14.301147285883824,99.87531176670514,99.87555767876692,99.87543472273603,28.72296105090623,15.62424435022917,85.5742874368522,14.421813765022405,1.3230970643453457,85.57416448082131,85.5744103928831,-71.15235071579892,-84.25131332853775,0.16852975580620158,0.01546138570328965,True,Bowen was the location where production took place for the movie Australia (2008 film).
mistral-small-24b,g24a_fever_146132,g24a_fever,fever,fever/REFUTES,decrease,-1.0,50.94328370834623,0.10341770869021964,0.06052396918991644,0.08197083894006804,43.20659690418154,30.897959396979022,50.86131286940616,7.736686804164691,20.045324311367207,50.83986599965601,50.88275973915631,-43.10317919549132,-30.837435427789107,0.15211339164660895,0.3941173198347534,True,The Challenge: Rivals III is the 18th season of a reality game show.
mistral-small-24b,g24a_fever_146157,g24a_fever,fever,fever/REFUTES,decrease,-1.0,99.70479497163235,0.17391259014557903,0.1453970020355919,0.15965479609058547,0.30303664370905065,27.2771034665628,99.54514017554176,99.4017583279233,72.42769150506956,99.53088238148678,99.55939796959676,-0.12912405356347162,-27.13170646452721,0.9985596298587193,0.7275864133331649,True,The New England Patriots lost five Super Bowls.
mistral-small-24b,g24a_fever_146587,g24a_fever,fever,fever/SUPPORTS,increase,1.0,1.3684510425711907,99.814377453698,99.83737333662796,99.82587539516298,42.12111512700949,15.46040219845465,98.45742435259179,40.7526640844383,14.091951155883459,98.4459264111268,98.46892229405677,-57.69326232668851,-84.37697113817332,0.41391153945380993,0.14312735934892962,True,Elisha Cuthbert stars in The Quiet.
mistral-small-24b,g24a_fever_14730,g24a_fever,fever,fever/SUPPORTS,increase,1.0,77.78123663329812,91.2980557915285,99.59700069701118,95.44752824426985,32.28043036054231,32.356936996242325,17.666291610971726,-45.50080627275581,-45.424299637055796,13.516819158230376,21.81576406371306,-59.017625430986186,-67.24006370076886,-2.5755720144740133,-2.5712413582511475,True,Gamal Abdel Nasser's funeral drew five million mourners.
mistral-small-24b,g24a_fever_148263,g24a_fever,fever,fever/REFUTES,decrease,-1.0,47.14076693513724,7.525027741403006,9.88744685247798,8.706237296940493,53.85852798052161,21.67734788676096,38.43452963819675,-6.717761045384364,25.463419048376284,39.615739193734235,37.253320082659265,-46.3335002391186,-11.789901034282979,-0.17478452601402888,0.6625141321638655,True,Night of the Living Dead is a series of works of art.
mistral-small-24b,g24a_fever_149220,g24a_fever,fever,fever/REFUTES,decrease,-1.0,12.126540784251212,0.05041625597230125,0.05295050826416234,0.05168338211823179,3.8361015572226123,1.1756206213248384,12.07485740213298,8.2904392270286,10.950920162926373,12.07612452827891,12.07359027598705,-3.785685301250311,-1.122670113060676,0.6865869261167525,0.9069192122295318,True,No Way Out is a car.
mistral-small-24b,g24a_fever_149286,g24a_fever,fever,fever/REFUTES,decrease,-1.0,92.67382122472998,0.04965730751714224,0.037359432148658236,0.04350836983290024,31.649508506459338,22.643525867714374,92.63031285489707,61.024312718270636,70.0302953570156,92.62416391721284,92.63646179258131,-31.599851198942197,-22.606166435565715,0.6587941985456057,0.7560192036349506,True,T2 Trainspotting is set in and around Aberdeen.
mistral-small-24b,g24a_fever_149501,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.9415478751062,0.1586451350472677,0.18431636928802006,0.17148075216764389,24.518682428387645,29.26163426364633,66.77006712293856,42.422865446718546,37.67991361145987,66.78290274005893,66.75723150581817,-24.360037293340376,-29.07731789435831,0.6353575378111963,0.5643234346624627,True,Kung Fu Panda was number three at the box office.
mistral-small-24b,g24a_fever_150429,g24a_fever,fever,fever/SUPPORTS,increase,1.0,16.276138352210268,97.96590905023477,99.90750909155882,98.9367090708968,18.084202128178177,6.481470703083837,82.66057071868653,1.8080637759679092,-9.794667649126431,81.6897706980245,83.63137073934855,-79.8817069220566,-93.42603838847498,0.021873352194980336,-0.11849262065295922,True,October was the month the widow of Henry Condell was buried.
mistral-small-24b,g24a_fever_150916,g24a_fever,fever,fever/SUPPORTS,increase,1.0,55.06313021492602,99.72605283597929,99.87630407772906,99.80117845685417,29.33944134130725,18.667470376344333,44.738048241928155,-25.72368887361877,-36.395659838581686,44.66292262105327,44.81317386280304,-70.38661149467204,-81.20883370138472,-0.5749846022453596,-0.8135281101617651,True,"Fidel Castro transferred, to his brother, his responsibilities."
mistral-small-24b,g24a_fever_15167,g24a_fever,fever,fever/SUPPORTS,increase,1.0,20.635234180184156,99.46779351039936,99.5211124100566,99.49445296022799,7.763733480256246,18.379427641022524,78.85921878004383,-12.87150069992791,-2.2558065391616324,78.8325593302152,78.88587822987245,-91.70406003014311,-81.14168476903407,-0.1632212555367741,-0.02860548930180993,True,Tim Roth is a director.
mistral-small-24b,g24a_fever_151957,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.36162632665749,0.1194023346986377,5.785419002850788,2.952410668774713,34.012998890109195,6.863484955982076,63.409215657882775,32.34862743654829,59.49814137067541,66.24222399195885,60.5762073238067,-33.893596555410554,-1.0780659531312882,0.5101565616436834,0.9383200967457298,True,"Edmund H. North was born June 12, 1911."
mistral-small-24b,g24a_fever_153113,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.9213584820557923,99.89570434631324,99.90884576314629,99.90227505472976,44.820973552606596,31.121821412582253,98.98091657267396,43.8996150705508,30.200462930526463,98.97434586425744,98.9874872810905,-55.07473079370664,-68.78702435056404,0.443515948231483,0.3051139954675265,True,Samsung entered the shipbuilding industries in the mid-1970's.
mistral-small-24b,g24a_fever_153148,g24a_fever,fever,fever/REFUTES,decrease,-1.0,15.241561394860062,2.9106648570384004,2.0406041832914505,2.4756345201649257,17.467668887064878,18.068174129712627,12.765926874695136,-2.2261074922048163,-2.8266127348525654,12.330896537821662,13.20095721156861,-14.557004030026478,-16.027569946421178,-0.17437883782786262,-0.22141852781998392,True,Pakistan's economy is 32nd largest in nominal gross domestic product.
mistral-small-24b,g24a_fever_154490,g24a_fever,fever,fever/REFUTES,decrease,-1.0,2.189226634160345,8.689105982217304,7.475989057780511,8.082547519998908,44.131942014448754,33.860959357372536,-5.893320885838563,-41.94271538028841,-31.67173272321219,-6.499879348056959,-5.286762423620166,-35.44283603223145,-26.384970299592027,7.116991623699847,5.374174143362569,False,Veeru Devgan is only a television director.
mistral-small-24b,g24a_fever_154542,g24a_fever,fever,fever/SUPPORTS,increase,1.0,9.022947452081327,99.87243197160393,99.74013683119121,99.80628440139756,6.3354507529555315,32.893426643242655,90.78333694931624,-2.687496699125796,23.87047919116133,90.8494845195226,90.71718937910988,-93.53698121864839,-66.84671018794856,-0.02960341390211519,0.26293899291769884,True,AMGTV is a television network that is family-oriented.
mistral-small-24b,g24a_fever_154659,g24a_fever,fever,fever/REFUTES,decrease,-1.0,70.18222798526239,0.07533619403487211,0.059891699694718734,0.06761394686479542,87.88836811056494,38.23795558763166,70.11461403839759,-17.706140125302554,31.944272397630726,70.10689179122751,70.12233628556767,-87.81303191653006,-38.17806388793694,-0.25253137834583184,0.4556007736152802,True,"Knocked Up was only released on May 1, 2007."
mistral-small-24b,g24a_fever_154691,g24a_fever,fever,fever/SUPPORTS,increase,1.0,11.7773441698979,94.50749280328984,56.969893051312475,75.73869292730116,39.16316655135749,25.237795890776358,63.96134875740326,27.38582238145959,13.460451720878458,82.73014863339193,45.192548881414574,-55.344326251932344,-31.732097160536117,0.42816205276299457,0.2104466522732679,True,A series created by Genndy Tartakovsky featured the voice talent of John DiMaggio.
mistral-small-24b,g24a_fever_156102,g24a_fever,fever,fever/REFUTES,decrease,-1.0,1.1352349798249015,0.05717611917423867,1.08174488205853,0.5694605006163843,40.42652529130149,16.424119196664194,0.5657744792085172,-39.29129031147659,-15.288884216839293,1.078058860650663,0.05349009776637148,-40.36934917212725,-15.342374314605664,-69.44691172080194,-27.02293012266562,True,"Keith Stanfield was born on March 12, 1991."
mistral-small-24b,g24a_fever_158322,g24a_fever,fever,fever/REFUTES,decrease,-1.0,19.75606525372654,0.09872605485172879,7.961743096708545,4.030234575780137,4.990384356811502,14.0273201304879,15.725830677946401,14.765680896915038,5.728745123238641,19.657339198874812,11.794322157017994,-4.891658301959773,-6.065577033779354,0.9389444156754239,0.36428887227385204,True,Veep is a successful person.
mistral-small-24b,g24a_fever_1602,g24a_fever,fever,fever/SUPPORTS,increase,1.0,2.7384906798936823,99.9311533271657,99.93255652555871,99.9318549263622,10.745231196138512,18.13075741314823,97.19336424646852,8.006740516244829,15.392266733254548,97.19266264727202,97.19406584566502,-89.18592213102718,-81.80179911241048,0.08237949759554444,0.15836746523375766,True,Jonah Hill starred in Sausage Party.
mistral-small-24b,g24a_fever_160508,g24a_fever,fever,fever/SUPPORTS,increase,1.0,99.39529471686326,99.7926712242248,99.94115646587254,99.86691384504867,27.557247458346538,33.4412892273945,0.4716191281854094,-71.83804725851672,-65.95400548946876,0.3973765073615425,0.5458617490092763,-72.23542376587827,-66.49986723847803,-152.32216626776588,-139.84590858990776,True,Kesha's full name is Kesha Rose Sebert.
mistral-small-24b,g24a_fever_161222,g24a_fever,fever,fever/SUPPORTS,increase,1.0,89.06540279301527,99.73504429367762,99.80735537087993,99.77119983227877,13.923961124428612,18.689255048633406,10.705797039263501,-75.14144166858665,-70.37614774438185,10.669641500662351,10.741952577864666,-85.811083169249,-81.11810032224653,-7.01876202145487,-6.57364860236724,True,Gal Gadot was ranked ahead of Shlomit Malka for Israel's highest earning actress/models.
mistral-small-24b,g24a_fever_161911,g24a_fever,fever,fever/SUPPORTS,increase,1.0,4.204253619222758,99.7352397725249,99.86611826145219,99.80067901698854,81.48370738158926,18.018705373539728,95.59642539776578,77.2794537623665,13.81445175431697,95.53098615330215,95.66186464222943,-18.25153239093565,-81.84741288791245,0.8083927138574014,0.14450803674757312,True,Alan Shepard was Chief of the Astronaut Office.
mistral-small-24b,g24a_fever_162201,g24a_fever,fever,fever/SUPPORTS,increase,1.0,15.311428381503926,99.77620414530669,99.74724780555835,99.76172597543251,39.93390886545902,19.82644988475606,84.45029759392858,24.62248048395509,4.515021503252132,84.46477576380276,84.43581942405442,-59.842295279847676,-79.92079792080229,0.2915617965297174,0.053463654147936746,True,Ding Yanyuhang is a professional basketball player.
mistral-small-24b,g24a_fever_16224,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.9335282035236,99.8231756202702,97.88338010282388,98.85327786154704,16.884832341667742,84.65956278625316,9.919749658023449,-72.04869586185585,-4.273965417270432,10.889647416746612,8.949851899300285,-82.93834327860246,-13.223817316570717,-7.26315666681974,-0.4308541611041057,True,Email filtering output is capable of throwing messages away.
mistral-small-24b,g24a_fever_162743,g24a_fever,fever,fever/SUPPORTS,increase,1.0,26.38689318505904,92.18917236186464,89.70368609848289,90.94642923017376,15.37308021490214,14.691730218702661,64.55953604511473,-11.0138129701569,-11.69516296635638,65.8022791768056,63.31679291342385,-76.81609214696249,-75.01195587978023,-0.17059932033062256,-0.18115314456695764,True,Aeneas appeared in the Iliad by Homer.
mistral-small-24b,g24a_fever_163810,g24a_fever,fever,fever/SUPPORTS,increase,1.0,2.9544947947149267,77.66321267222219,65.88708709253967,71.77514988238093,14.9324538515484,24.725584796756138,68.820655087666,11.977959056833473,21.771090002041213,74.70871787750725,62.93259229782475,-62.730758820673785,-41.161502295783535,0.17404599014025016,0.3163452886972449,True,Ukrainian Soviet Socialist Republic was in an international organization.
mistral-small-24b,g24a_fever_163811,g24a_fever,fever,fever/SUPPORTS,increase,1.0,10.54221368072547,97.03739947594995,45.383593383290396,71.21049642962018,24.809950211630632,2.1785593871515214,60.66828274889471,14.267736530905163,-8.363654293573948,86.49518579522449,34.84137970256493,-72.22744926431932,-43.20503399613887,0.23517620549701648,-0.1378587610298945,True,Ukrainian Soviet Socialist Republic was a member of the UN.
mistral-small-24b,g24a_fever_163970,g24a_fever,fever,fever/SUPPORTS,increase,1.0,14.034146003502233,99.81239536176007,99.94302381497745,99.87770958836876,37.32490078003374,15.323686793969134,85.84356358486653,23.290754776531504,1.2895407904669014,85.77824935825784,85.90887781147522,-62.48749458172633,-84.61933702100832,0.2713162618593511,0.01502198576824036,True,Veeram is a film from 2014.
mistral-small-24b,g24a_fever_164096,g24a_fever,fever,fever/REFUTES,decrease,-1.0,16.22992626236316,0.05945510001403772,0.0847478800046363,0.07210149000933701,38.1148958525001,33.65755228229311,16.157824772353823,-21.884969590136937,-17.42762601992995,16.170471162349124,16.145178382358527,-38.055440752486064,-33.572804402288476,-1.3544502368649465,-1.0785873881828925,True,Annie was released in 2016.
mistral-small-24b,g24a_fever_164402,g24a_fever,fever,fever/SUPPORTS,increase,1.0,48.958069833656225,95.50930866906737,99.24827616816583,97.3787924186166,32.28409790170136,27.128817540264986,48.42072258496037,-16.673971931954867,-21.82925229339124,46.55123883541114,50.290206334509605,-63.22521076736601,-72.11945862790084,-0.34435611535326105,-0.4508245876564319,True,Carey Hayes was born in April of 1961.
mistral-small-24b,g24a_fever_164522,g24a_fever,fever,fever/SUPPORTS,increase,1.0,70.56788380868412,99.77352709583722,99.88888824634199,99.8312076710896,49.79366204437921,15.555355339150541,29.263323862405485,-20.774221764304905,-55.01252846953358,29.20564328715311,29.321004437657876,-49.97986505145801,-84.33353290719145,-0.7099064296996519,-1.8799138719921022,True,The Nobel Prize in Chemistry was given to a human from the Kingdom of the Netherlands.
mistral-small-24b,g24a_fever_164982,g24a_fever,fever,fever/SUPPORTS,increase,1.0,21.29650939827226,95.12402092019394,99.70645710901499,97.41523901460447,88.72304168808823,35.60090472034345,76.1187296163322,67.42653228981597,14.30439532207119,73.82751152192168,78.40994771074273,-6.400979232105712,-64.10555238867154,0.8858073778907206,0.18792214996454706,True,Polar bears depend on the ocean as their main food source.
mistral-small-24b,g24a_fever_164995,g24a_fever,fever,fever/SUPPORTS,increase,1.0,59.504996597888244,94.65312857629607,97.42171110276057,96.03741983952833,0.5374270103135212,9.275185145779725,36.53242324164008,-58.96756958757472,-50.22981145210852,35.148131978407825,37.916714504872324,-94.11570156598255,-88.14652595698084,-1.6141160195571915,-1.3749378495882527,True,Polar bears have a marine mammal classification.
mistral-small-24b,g24a_fever_165230,g24a_fever,fever,fever/SUPPORTS,increase,1.0,34.68114063561206,98.74749936171867,99.8851651447445,99.3163322532316,84.99682466511574,12.85512078999197,64.63519161761954,50.31568402950368,-21.82601984562009,64.06635872610661,65.20402450913244,-13.750674696602928,-87.03004435475253,0.7784564843122957,-0.3376801290346963,True,Phillip Glass has written numerous musical theatre works.
mistral-small-24b,g24a_fever_165663,g24a_fever,fever,fever/SUPPORTS,increase,1.0,98.87375147908283,99.91710690843405,99.93003794319753,99.92357242581579,32.61356472371168,30.261765184522417,1.0498209467329644,-66.26018675537114,-68.61198629456041,1.043355429351223,1.0562864641147058,-67.30354218472237,-69.66827275867512,-63.11570269346633,-65.35589379129883,True,Tom Baker has narrated television series.
mistral-small-24b,g24a_fever_166482,g24a_fever,fever,fever/REFUTES,decrease,-1.0,22.921243361108267,6.250083948122302,11.737956453489424,8.994020200805863,20.885520341306645,25.564307434804498,13.927223160302404,2.0357230198016225,-2.6430640736962303,16.671159412985965,11.183286907618843,-14.635436393184342,-13.826350981315073,0.14616862215607815,-0.18977681647479547,True,Roswell is exclusively a mystery TV series.
mistral-small-24b,g24a_fever_166487,g24a_fever,fever,fever/REFUTES,decrease,-1.0,1.3957915589734666,7.847154960042106,1.227863631977298,4.537509296009702,8.227340020872395,6.509829251201536,-3.1417177370362355,-6.831548461898929,-5.114037692228069,-6.451363401068639,0.16792792699616865,-0.38018506083028925,-5.281965619224238,2.1744628364811422,1.6277839450505307,False,Roswell is a science fiction TV series on Fox.
mistral-small-24b,g24a_fever_166842,g24a_fever,fever,fever/SUPPORTS,increase,1.0,58.01066645558298,95.4025926630249,99.83776119687663,97.62017692995076,34.947520699660785,10.063125481721004,39.60951047436778,-23.063145755922193,-47.947540973861976,37.39192620744193,41.82709474129365,-60.45507196336412,-89.77463571515563,-0.5822628323277785,-1.2105057699435575,True,Drake Bell released an EP.
