model,item_id,group_sha,polarity,kind,value
gemma3-12b,g24a_scifact_479,cae3e50ea1,decrease,exclude_post,88.81462039479557
gemma3-12b,g24a_scifact_479,cae3e50ea1,decrease,strong_exclude_post,55.519563222871255
gemma3-12b,g24a_scifact_479,cae3e50ea1,decrease,counterfactual_delete_post,55.54618861199262
gemma3-12b,g24a_scifact_397,76f5fdd9ef,increase,base,66.69379305792343
gemma3-12b,g24a_scifact_397,76f5fdd9ef,increase,admit_post,88.81458541235583
gemma3-12b,g24a_scifact_397,76f5fdd9ef,increase,exclude_post,50.08929303424922
gemma3-12b,g24a_scifact_397,76f5fdd9ef,increase,strong_exclude_post,55.45983959221922
gemma3-12b,g24a_scifact_397,76f5fdd9ef,increase,counterfactual_delete_post,57.54859522284827
gemma3-12b,g24a_scifact_396,76f5fdd9ef,decrease,base,11.095263072125652
gemma3-12b,g24a_scifact_396,76f5fdd9ef,decrease,admit_post,0.07439253012124021
gemma3-12b,g24a_scifact_396,76f5fdd9ef,decrease,exclude_post,0.32620988171599846
gemma3-12b,g24a_scifact_396,76f5fdd9ef,decrease,strong_exclude_post,3.564742110942312
gemma3-12b,g24a_scifact_396,76f5fdd9ef,decrease,counterfactual_delete_post,55.52011112447841
gemma3-12b,g24a_scifact_726,f3361096a8,increase,base,66.65980241810306
gemma3-12b,g24a_scifact_726,f3361096a8,increase,admit_post,77.78094002218542
gemma3-12b,g24a_scifact_726,f3361096a8,increase,exclude_post,54.934915857163375
gemma3-12b,g24a_scifact_726,f3361096a8,increase,strong_exclude_post,66.67125269845945
gemma3-12b,g24a_scifact_726,f3361096a8,increase,counterfactual_delete_post,55.54385799346482
gemma3-12b,g24a_scifact_728,f3361096a8,decrease,base,59.72775312910613
gemma3-12b,g24a_scifact_728,f3361096a8,decrease,admit_post,62.466443989264626
gemma3-12b,g24a_scifact_728,f3361096a8,decrease,exclude_post,0.7411383074002361
gemma3-12b,g24a_scifact_728,f3361096a8,decrease,strong_exclude_post,30.854491051493273
gemma3-12b,g24a_scifact_728,f3361096a8,decrease,counterfactual_delete_post,55.53868825792256
gemma3-12b,g24a_scifact_248,9615cd2c7e,increase,base,55.555555350009044
gemma3-12b,g24a_scifact_248,9615cd2c7e,increase,admit_post,77.82236349174384
gemma3-12b,g24a_scifact_248,9615cd2c7e,increase,exclude_post,65.81820396246992
gemma3-12b,g24a_scifact_248,9615cd2c7e,increase,strong_exclude_post,43.60513116210113
gemma3-12b,g24a_scifact_248,9615cd2c7e,increase,counterfactual_delete_post,55.533734351648924
gemma3-12b,g24a_scifact_249,9615cd2c7e,decrease,base,55.49681881986835
gemma3-12b,g24a_scifact_249,9615cd2c7e,decrease,admit_post,67.33400597365029
gemma3-12b,g24a_scifact_249,9615cd2c7e,decrease,exclude_post,2.9897747612870176
gemma3-12b,g24a_scifact_249,9615cd2c7e,decrease,strong_exclude_post,55.49562009877827
gemma3-12b,g24a_scifact_249,9615cd2c7e,decrease,counterfactual_delete_post,55.51803276495867
gemma3-12b,g24a_scifact_130,20bf6fbf70,increase,base,77.77379388548998
gemma3-12b,g24a_scifact_130,20bf6fbf70,increase,admit_post,83.33333046893537
gemma3-12b,g24a_scifact_130,20bf6fbf70,increase,exclude_post,66.642944750811
gemma3-12b,g24a_scifact_130,20bf6fbf70,increase,strong_exclude_post,66.25169380700743
gemma3-12b,g24a_scifact_130,20bf6fbf70,increase,counterfactual_delete_post,55.536453909471234
gemma3-12b,g24a_scifact_129,20bf6fbf70,decrease,base,55.57187136252623
gemma3-12b,g24a_scifact_129,20bf6fbf70,decrease,admit_post,11.103371138811683
gemma3-12b,g24a_scifact_129,20bf6fbf70,decrease,exclude_post,10.054936095773618
gemma3-12b,g24a_scifact_129,20bf6fbf70,decrease,strong_exclude_post,55.51987896408931
gemma3-12b,g24a_scifact_129,20bf6fbf70,decrease,counterfactual_delete_post,55.54488150488063
gemma3-12b,g24a_scifact_340,bccffa8b40,increase,base,55.926180586848915
gemma3-12b,g24a_scifact_340,bccffa8b40,increase,admit_post,88.8904108474273
gemma3-12b,g24a_scifact_340,bccffa8b40,increase,exclude_post,88.88162249916941
gemma3-12b,g24a_scifact_340,bccffa8b40,increase,strong_exclude_post,55.27938080725909
gemma3-12b,g24a_scifact_340,bccffa8b40,increase,counterfactual_delete_post,55.523106651896505
gemma3-12b,g24a_scifact_341,bccffa8b40,decrease,base,43.21238923513639
gemma3-12b,g24a_scifact_341,bccffa8b40,decrease,admit_post,88.89893421698392
gemma3-12b,g24a_scifact_341,bccffa8b40,decrease,exclude_post,88.88767895177915
gemma3-12b,g24a_scifact_341,bccffa8b40,decrease,strong_exclude_post,55.4308994197609
gemma3-12b,g24a_scifact_341,bccffa8b40,decrease,counterfactual_delete_post,55.495373800423614
gemma3-12b,g24a_scifact_124,c63f9eaa78,increase,base,88.88904655580352
gemma3-12b,g24a_scifact_124,c63f9eaa78,increase,admit_post,99.99669170965512
gemma3-12b,g24a_scifact_124,c63f9eaa78,increase,exclude_post,55.016794729527525
gemma3-12b,g24a_scifact_124,c63f9eaa78,increase,strong_exclude_post,55.538668069723904
gemma3-12b,g24a_scifact_124,c63f9eaa78,increase,counterfactual_delete_post,55.5586745442754
gemma3-12b,g24a_scifact_123,c63f9eaa78,decrease,base,30.344836347229105
gemma3-12b,g24a_scifact_123,c63f9eaa78,decrease,admit_post,0.013016957703231143
gemma3-12b,g24a_scifact_123,c63f9eaa78,decrease,exclude_post,0.031188402318750492
gemma3-12b,g24a_scifact_123,c63f9eaa78,decrease,strong_exclude_post,9.791357988034749
gemma3-12b,g24a_scifact_123,c63f9eaa78,decrease,counterfactual_delete_post,55.55111302285923
gemma3-12b,g24a_scifact_181,ab20774181,increase,base,66.41141957903042
gemma3-12b,g24a_scifact_181,ab20774181,increase,admit_post,88.68906477016313
gemma3-12b,g24a_scifact_181,ab20774181,increase,exclude_post,55.352186890376736
gemma3-12b,g24a_scifact_181,ab20774181,increase,strong_exclude_post,55.30087031618774
gemma3-12b,g24a_scifact_181,ab20774181,increase,counterfactual_delete_post,55.521947992054386
gemma3-12b,g24a_scifact_180,ab20774181,decrease,base,56.21435185972365
gemma3-12b,g24a_scifact_180,ab20774181,decrease,admit_post,88.3619844441236
gemma3-12b,g24a_scifact_180,ab20774181,decrease,exclude_post,49.970762221467155
gemma3-12b,g24a_scifact_180,ab20774181,decrease,strong_exclude_post,53.0802506696227
gemma3-12b,g24a_scifact_180,ab20774181,decrease,counterfactual_delete_post,55.54109063526337
gemma3-12b,g24a_scifact_298,d75b4f2510,increase,base,99.99934438344357
gemma3-12b,g24a_scifact_298,d75b4f2510,increase,admit_post,90.53385072490917
gemma3-12b,g24a_scifact_298,d75b4f2510,increase,exclude_post,88.8665808771174
gemma3-12b,g24a_scifact_298,d75b4f2510,increase,strong_exclude_post,88.89357484058512
gemma3-12b,g24a_scifact_298,d75b4f2510,increase,counterfactual_delete_post,63.67744405051
gemma3-12b,g24a_scifact_299,d75b4f2510,decrease,base,88.89362588700587
gemma3-12b,g24a_scifact_299,d75b4f2510,decrease,admit_post,88.93407606030003
gemma3-12b,g24a_scifact_299,d75b4f2510,decrease,exclude_post,0.0626408570606646
gemma3-12b,g24a_scifact_299,d75b4f2510,decrease,strong_exclude_post,88.87907043378105
gemma3-12b,g24a_scifact_299,d75b4f2510,decrease,counterfactual_delete_post,55.669830780659794
gemma3-12b,g24a_scifact_822,1b69f798c8,increase,base,88.88139616074648
gemma3-12b,g24a_scifact_822,1b69f798c8,increase,admit_post,88.89183034223646
gemma3-12b,g24a_scifact_822,1b69f798c8,increase,exclude_post,43.21010577342036
gemma3-12b,g24a_scifact_822,1b69f798c8,increase,strong_exclude_post,55.41424083382084
gemma3-12b,g24a_scifact_822,1b69f798c8,increase,counterfactual_delete_post,55.45847740360464
gemma3-12b,g24a_scifact_825,1b69f798c8,decrease,base,55.555555281043695
gemma3-12b,g24a_scifact_825,1b69f798c8,decrease,admit_post,88.89422449144881
gemma3-12b,g24a_scifact_825,1b69f798c8,decrease,exclude_post,55.07156033005697
gemma3-12b,g24a_scifact_825,1b69f798c8,decrease,strong_exclude_post,55.49713770313243
gemma3-12b,g24a_scifact_825,1b69f798c8,decrease,counterfactual_delete_post,55.5483032356713
gemma3-12b,g24a_scifact_61,e66817f338,increase,base,75.7509792251355
gemma3-12b,g24a_scifact_61,e66817f338,increase,admit_post,77.82276603495542
gemma3-12b,g24a_scifact_61,e66817f338,increase,exclude_post,66.65361895522868
gemma3-12b,g24a_scifact_61,e66817f338,increase,strong_exclude_post,52.53953010963
gemma3-12b,g24a_scifact_61,e66817f338,increase,counterfactual_delete_post,55.501024137405
gemma3-12b,g24a_scifact_60,e66817f338,decrease,base,11.117236507949901
gemma3-12b,g24a_scifact_60,e66817f338,decrease,admit_post,11.104994283034799
gemma3-12b,g24a_scifact_60,e66817f338,decrease,exclude_post,11.096692579199829
gemma3-12b,g24a_scifact_60,e66817f338,decrease,strong_exclude_post,0.07437524016061459
gemma3-12b,g24a_scifact_60,e66817f338,decrease,counterfactual_delete_post,55.54061850054199
gemma3-12b,g24a_scifact_286,e77efdb9ab,increase,base,66.67390123039877
gemma3-12b,g24a_scifact_286,e77efdb9ab,increase,admit_post,79.42265675901595
gemma3-12b,g24a_scifact_286,e77efdb9ab,increase,exclude_post,54.91698856185841
gemma3-12b,g24a_scifact_286,e77efdb9ab,increase,strong_exclude_post,57.198834268959295
gemma3-12b,g24a_scifact_286,e77efdb9ab,increase,counterfactual_delete_post,55.56608598676862
gemma3-12b,g24a_scifact_287,e77efdb9ab,decrease,base,33.318876516074056
gemma3-12b,g24a_scifact_287,e77efdb9ab,decrease,admit_post,88.8675573674775
gemma3-12b,g24a_scifact_287,e77efdb9ab,decrease,exclude_post,55.40680712649024
gemma3-12b,g24a_scifact_287,e77efdb9ab,decrease,strong_exclude_post,14.098379047547622
gemma3-12b,g24a_scifact_287,e77efdb9ab,decrease,counterfactual_delete_post,55.52172586058937
gemma3-12b,g24a_scifact_673,a1314c14e5,increase,base,88.88470775579411
gemma3-12b,g24a_scifact_673,a1314c14e5,increase,admit_post,99.47230706613537
gemma3-12b,g24a_scifact_673,a1314c14e5,increase,exclude_post,53.92614331482676
gemma3-12b,g24a_scifact_673,a1314c14e5,increase,strong_exclude_post,88.89058077144426
gemma3-12b,g24a_scifact_673,a1314c14e5,increase,counterfactual_delete_post,66.67125706181548
gemma3-12b,g24a_scifact_674,a1314c14e5,decrease,base,0.0037275660870271263
gemma3-12b,g24a_scifact_674,a1314c14e5,decrease,admit_post,0.012995751157600953
gemma3-12b,g24a_scifact_674,a1314c14e5,decrease,exclude_post,0.0025673241728292884
gemma3-12b,g24a_scifact_674,a1314c14e5,decrease,strong_exclude_post,0.004786632637625441
gemma3-12b,g24a_scifact_674,a1314c14e5,decrease,counterfactual_delete_post,11.107059079206916
gemma3-12b,g24a_scifact_121,5752dcb782,increase,base,88.87879109333504
gemma3-12b,g24a_scifact_121,5752dcb782,increase,admit_post,66.65483190420768
gemma3-12b,g24a_scifact_121,5752dcb782,increase,exclude_post,63.63436262352017
gemma3-12b,g24a_scifact_121,5752dcb782,increase,strong_exclude_post,77.89936299146315
gemma3-12b,g24a_scifact_121,5752dcb782,increase,counterfactual_delete_post,66.61052722269048
gemma3-12b,g24a_scifact_122,5752dcb782,decrease,base,55.66003577900004
gemma3-12b,g24a_scifact_122,5752dcb782,decrease,admit_post,44.473649020677215
gemma3-12b,g24a_scifact_122,5752dcb782,decrease,exclude_post,43.919587914290645
gemma3-12b,g24a_scifact_122,5752dcb782,decrease,strong_exclude_post,11.321249129044428
gemma3-12b,g24a_scifact_122,5752dcb782,decrease,counterfactual_delete_post,55.54521601172525
gemma3-12b,g24a_scifact_565,a27cec9ad0,increase,base,61.79551698732925
gemma3-12b,g24a_scifact_565,a27cec9ad0,increase,admit_post,88.88921584406245
gemma3-12b,g24a_scifact_565,a27cec9ad0,increase,exclude_post,88.76714866666414
gemma3-12b,g24a_scifact_565,a27cec9ad0,increase,strong_exclude_post,37.76222023837701
gemma3-12b,g24a_scifact_565,a27cec9ad0,increase,counterfactual_delete_post,45.084709700755845
gemma3-12b,g24a_scifact_566,a27cec9ad0,decrease,base,55.66750519073818
gemma3-12b,g24a_scifact_566,a27cec9ad0,decrease,admit_post,88.88932660585742
gemma3-12b,g24a_scifact_566,a27cec9ad0,decrease,exclude_post,15.270943199816433
gemma3-12b,g24a_scifact_566,a27cec9ad0,decrease,strong_exclude_post,22.028078538383358
gemma3-12b,g24a_scifact_566,a27cec9ad0,decrease,counterfactual_delete_post,55.49770481512797
gemma3-12b,g24a_scifact_614,428b3ea1c3,increase,base,57.579361282122186
gemma3-12b,g24a_scifact_614,428b3ea1c3,increase,admit_post,88.04602167877259
gemma3-12b,g24a_scifact_614,428b3ea1c3,increase,exclude_post,0.23619502819435245
gemma3-12b,g24a_scifact_614,428b3ea1c3,increase,strong_exclude_post,55.50226638290033
gemma3-12b,g24a_scifact_614,428b3ea1c3,increase,counterfactual_delete_post,34.390131551877516
gemma3-12b,g24a_scifact_615,428b3ea1c3,decrease,base,59.11359581542466
gemma3-12b,g24a_scifact_615,428b3ea1c3,decrease,admit_post,88.88667529267354
gemma3-12b,g24a_scifact_615,428b3ea1c3,decrease,exclude_post,0.06612847198376422
gemma3-12b,g24a_scifact_615,428b3ea1c3,decrease,strong_exclude_post,55.42871564719214
gemma3-12b,g24a_scifact_615,428b3ea1c3,decrease,counterfactual_delete_post,55.49005662710649
gemma3-12b,g24a_scifact_766,00b32b76ab,increase,base,82.64247669822547
gemma3-12b,g24a_scifact_766,00b32b76ab,increase,admit_post,77.83424900912236
gemma3-12b,g24a_scifact_766,00b32b76ab,increase,exclude_post,66.71069132154292
gemma3-12b,g24a_scifact_766,00b32b76ab,increase,strong_exclude_post,77.77034754471622
gemma3-12b,g24a_scifact_766,00b32b76ab,increase,counterfactual_delete_post,66.72294379398653
gemma3-12b,g24a_scifact_765,00b32b76ab,decrease,base,1.0594424794073005
gemma3-12b,g24a_scifact_765,00b32b76ab,decrease,admit_post,0.035253092454166655
gemma3-12b,g24a_scifact_765,00b32b76ab,decrease,exclude_post,0.005422960126839247
gemma3-12b,g24a_scifact_765,00b32b76ab,decrease,strong_exclude_post,0.0004482775278234765
gemma3-12b,g24a_scifact_765,00b32b76ab,decrease,counterfactual_delete_post,11.126728483117834
gemma3-12b,g24a_scifact_246,efe9530c55,increase,base,66.66755218459022
gemma3-12b,g24a_scifact_246,efe9530c55,increase,admit_post,77.85108073841452
gemma3-12b,g24a_scifact_246,efe9530c55,increase,exclude_post,55.53584395053802
gemma3-12b,g24a_scifact_246,efe9530c55,increase,strong_exclude_post,55.474071203530755
gemma3-12b,g24a_scifact_246,efe9530c55,increase,counterfactual_delete_post,55.52366214915243
gemma3-12b,g24a_scifact_245,efe9530c55,decrease,base,29.515372944166966
gemma3-12b,g24a_scifact_245,efe9530c55,decrease,admit_post,11.124890527522545
gemma3-12b,g24a_scifact_245,efe9530c55,decrease,exclude_post,55.47528875615166
gemma3-12b,g24a_scifact_245,efe9530c55,decrease,strong_exclude_post,55.30805532617578
gemma3-12b,g24a_scifact_245,efe9530c55,decrease,counterfactual_delete_post,52.52258822163057
gemma3-12b,g24a_scifact_646,ea9c605f0e,increase,base,88.22126163102956
gemma3-12b,g24a_scifact_646,ea9c605f0e,increase,admit_post,87.82959103316101
gemma3-12b,g24a_scifact_646,ea9c605f0e,increase,exclude_post,88.93675461771817
gemma3-12b,g24a_scifact_646,ea9c605f0e,increase,strong_exclude_post,66.86580003821389
gemma3-12b,g24a_scifact_646,ea9c605f0e,increase,counterfactual_delete_post,55.58602911493199
gemma3-12b,g24a_scifact_645,ea9c605f0e,decrease,base,33.45259660869533
gemma3-12b,g24a_scifact_645,ea9c605f0e,decrease,admit_post,11.017180774615055
gemma3-12b,g24a_scifact_645,ea9c605f0e,decrease,exclude_post,6.25137765705577
gemma3-12b,g24a_scifact_645,ea9c605f0e,decrease,strong_exclude_post,11.016637742298505
gemma3-12b,g24a_scifact_645,ea9c605f0e,decrease,counterfactual_delete_post,39.599344562606404
gemma3-12b,g24a_scifact_803,c5788fbeb2,increase,base,56.603733112906724
gemma3-12b,g24a_scifact_803,c5788fbeb2,increase,admit_post,88.87225015050643
gemma3-12b,g24a_scifact_803,c5788fbeb2,increase,exclude_post,43.20967934911163
gemma3-12b,g24a_scifact_803,c5788fbeb2,increase,strong_exclude_post,55.53404417463464
gemma3-12b,g24a_scifact_803,c5788fbeb2,increase,counterfactual_delete_post,55.530940117031776
gemma3-12b,g24a_scifact_801,c5788fbeb2,decrease,base,55.41510534126931
gemma3-12b,g24a_scifact_801,c5788fbeb2,decrease,admit_post,77.97749242554615
gemma3-12b,g24a_scifact_801,c5788fbeb2,decrease,exclude_post,50.23432126428992
gemma3-12b,g24a_scifact_801,c5788fbeb2,decrease,strong_exclude_post,55.5383657231707
gemma3-12b,g24a_scifact_801,c5788fbeb2,decrease,counterfactual_delete_post,55.52651321191136
gemma3-12b,g24a_scifact_648,e8e11aaf0e,increase,base,77.11015114041571
gemma3-12b,g24a_scifact_648,e8e11aaf0e,increase,admit_post,77.977517803796
gemma3-12b,g24a_scifact_648,e8e11aaf0e,increase,exclude_post,55.37719179030285
gemma3-12b,g24a_scifact_648,e8e11aaf0e,increase,strong_exclude_post,55.49484808788123
gemma3-12b,g24a_scifact_648,e8e11aaf0e,increase,counterfactual_delete_post,55.60933511307116
gemma3-12b,g24a_scifact_647,e8e11aaf0e,decrease,base,44.5047388122548
gemma3-12b,g24a_scifact_647,e8e11aaf0e,decrease,admit_post,11.31053099059103
gemma3-12b,g24a_scifact_647,e8e11aaf0e,decrease,exclude_post,55.534896505899546
gemma3-12b,g24a_scifact_647,e8e11aaf0e,decrease,strong_exclude_post,55.39925237946865
gemma3-12b,g24a_scifact_647,e8e11aaf0e,decrease,counterfactual_delete_post,55.55096589859561
gemma3-12b,g24a_scifact_272,767933a013,increase,base,72.91307408233804
gemma3-12b,g24a_scifact_272,767933a013,increase,admit_post,77.69402208674836
gemma3-12b,g24a_scifact_272,767933a013,increase,exclude_post,65.99465258923546
gemma3-12b,g24a_scifact_272,767933a013,increase,strong_exclude_post,55.5198366596916
gemma3-12b,g24a_scifact_272,767933a013,increase,counterfactual_delete_post,55.51303309631132
gemma3-12b,g24a_scifact_1359,767933a013,decrease,base,55.734308693953935
gemma3-12b,g24a_scifact_1359,767933a013,decrease,admit_post,66.51024414805515
gemma3-12b,g24a_scifact_1359,767933a013,decrease,exclude_post,22.10917616435989
gemma3-12b,g24a_scifact_1359,767933a013,decrease,strong_exclude_post,55.52323927056604
gemma3-12b,g24a_scifact_1359,767933a013,decrease,counterfactual_delete_post,55.545699962495696
gemma3-12b,g24a_scifact_788,e0d5b1943f,increase,base,55.52363364490109
gemma3-12b,g24a_scifact_788,e0d5b1943f,increase,admit_post,77.83460307324658
gemma3-12b,g24a_scifact_788,e0d5b1943f,increase,exclude_post,35.08203202720313
gemma3-12b,g24a_scifact_788,e0d5b1943f,increase,strong_exclude_post,52.4153959090763
gemma3-12b,g24a_scifact_788,e0d5b1943f,increase,counterfactual_delete_post,53.899773139714554
gemma3-12b,g24a_scifact_787,e0d5b1943f,decrease,base,55.55555531665635
gemma3-12b,g24a_scifact_787,e0d5b1943f,decrease,admit_post,66.64992343801799
gemma3-12b,g24a_scifact_787,e0d5b1943f,decrease,exclude_post,54.697043238880255
gemma3-12b,g24a_scifact_787,e0d5b1943f,decrease,strong_exclude_post,55.52665796628358
gemma3-12b,g24a_scifact_787,e0d5b1943f,decrease,counterfactual_delete_post,53.51179456492446
gemma3-12b,g24a_scifact_347,b99675450c,increase,base,57.57827833898571
gemma3-12b,g24a_scifact_347,b99675450c,increase,admit_post,77.81258986070479
gemma3-12b,g24a_scifact_347,b99675450c,increase,exclude_post,53.6282117019929
gemma3-12b,g24a_scifact_347,b99675450c,increase,strong_exclude_post,55.41809857598636
gemma3-12b,g24a_scifact_347,b99675450c,increase,counterfactual_delete_post,55.55337036889636
gemma3-12b,g24a_scifact_346,b99675450c,decrease,base,55.555555437160336
gemma3-12b,g24a_scifact_346,b99675450c,decrease,admit_post,77.74389450578747
gemma3-12b,g24a_scifact_346,b99675450c,decrease,exclude_post,54.52604945945108
gemma3-12b,g24a_scifact_346,b99675450c,decrease,strong_exclude_post,55.411760737053356
gemma3-12b,g24a_scifact_346,b99675450c,decrease,counterfactual_delete_post,44.32848457895223
qwen3-8b,g24a_fever_104703,0c6800fb98,increase,base,99.99999999992684
qwen3-8b,g24a_fever_104703,0c6800fb98,increase,admit_post,99.99999999999933
qwen3-8b,g24a_fever_104703,0c6800fb98,increase,exclude_post,99.99999999884547
qwen3-8b,g24a_fever_104703,0c6800fb98,increase,strong_exclude_post,99.99999999992697
qwen3-8b,g24a_fever_104703,0c6800fb98,increase,counterfactual_delete_post,77.53032533476294
qwen3-8b,g24a_fever_42954,0c6800fb98,decrease,base,2.48745705062634
qwen3-8b,g24a_fever_42954,0c6800fb98,decrease,admit_post,0.000208199496612976
qwen3-8b,g24a_fever_42954,0c6800fb98,decrease,exclude_post,2.576287593124958e-05
qwen3-8b,g24a_fever_42954,0c6800fb98,decrease,strong_exclude_post,0.00015979816301391064
qwen3-8b,g24a_fever_42954,0c6800fb98,decrease,counterfactual_delete_post,0.00019095692279690846
qwen3-8b,g24a_fever_196992,8ab41d7c96,increase,base,99.9999999999934
qwen3-8b,g24a_fever_196992,8ab41d7c96,increase,admit_post,99.99999999998366
qwen3-8b,g24a_fever_196992,8ab41d7c96,increase,exclude_post,99.99999734180675
qwen3-8b,g24a_fever_196992,8ab41d7c96,increase,strong_exclude_post,99.9999999948837
qwen3-8b,g24a_fever_196992,8ab41d7c96,increase,counterfactual_delete_post,99.98332014116747
qwen3-8b,g24a_fever_196964,8ab41d7c96,decrease,base,2.26889445103003e-11
qwen3-8b,g24a_fever_196964,8ab41d7c96,decrease,admit_post,1.1198416605576745e-11
qwen3-8b,g24a_fever_196964,8ab41d7c96,decrease,exclude_post,9.380969086262997e-11
qwen3-8b,g24a_fever_196964,8ab41d7c96,decrease,strong_exclude_post,5.53910725488949e-11
qwen3-8b,g24a_fever_196964,8ab41d7c96,decrease,counterfactual_delete_post,5.14010906656833e-11
qwen3-8b,g24a_fever_90925,b03a779396,increase,base,99.9999999994603
qwen3-8b,g24a_fever_90925,b03a779396,increase,admit_post,99.99999999999947
qwen3-8b,g24a_fever_90925,b03a779396,increase,exclude_post,0.0003726644643554824
qwen3-8b,g24a_fever_90925,b03a779396,increase,strong_exclude_post,0.010348541950242322
qwen3-8b,g24a_fever_90925,b03a779396,increase,counterfactual_delete_post,74.78777107393405
qwen3-8b,g24a_fever_126933,b03a779396,decrease,base,99.99999999811764
qwen3-8b,g24a_fever_126933,b03a779396,decrease,admit_post,1.5999567153887553e-09
qwen3-8b,g24a_fever_126933,b03a779396,decrease,exclude_post,1.00225398126164e-09
qwen3-8b,g24a_fever_126933,b03a779396,decrease,strong_exclude_post,1.4622425868413038e-10
qwen3-8b,g24a_fever_126933,b03a779396,decrease,counterfactual_delete_post,2.7885806957064054e-09
qwen3-8b,g24a_fever_103003,862d663bdc,increase,base,99.99999986820916
qwen3-8b,g24a_fever_103003,862d663bdc,increase,admit_post,85.89966370028493
qwen3-8b,g24a_fever_103003,862d663bdc,increase,exclude_post,12.590003581645897
qwen3-8b,g24a_fever_103003,862d663bdc,increase,strong_exclude_post,55.38783223596612
qwen3-8b,g24a_fever_103003,862d663bdc,increase,counterfactual_delete_post,66.5445973575177
qwen3-8b,g24a_fever_108201,862d663bdc,decrease,base,1.181714034897717e-09
qwen3-8b,g24a_fever_108201,862d663bdc,decrease,admit_post,2.059872498551316e-10
qwen3-8b,g24a_fever_108201,862d663bdc,decrease,exclude_post,1.3269966402037136e-11
qwen3-8b,g24a_fever_108201,862d663bdc,decrease,strong_exclude_post,1.6598778822990484e-12
qwen3-8b,g24a_fever_108201,862d663bdc,decrease,counterfactual_delete_post,5.706874339488602e-09
qwen3-8b,g24a_fever_96603,7bc1d63c46,increase,base,93.75359090665653
qwen3-8b,g24a_fever_96603,7bc1d63c46,increase,admit_post,97.00704607023748
qwen3-8b,g24a_fever_96603,7bc1d63c46,increase,exclude_post,33.66278578613391
qwen3-8b,g24a_fever_96603,7bc1d63c46,increase,strong_exclude_post,48.18077778101892
qwen3-8b,g24a_fever_96603,7bc1d63c46,increase,counterfactual_delete_post,58.4549077238711
qwen3-8b,g24a_fever_138355,7bc1d63c46,decrease,base,2.6911157591433857e-10
qwen3-8b,g24a_fever_138355,7bc1d63c46,decrease,admit_post,7.805098571586125e-07
qwen3-8b,g24a_fever_138355,7bc1d63c46,decrease,exclude_post,3.2185297662979847e-09
qwen3-8b,g24a_fever_138355,7bc1d63c46,decrease,strong_exclude_post,1.7018079022852374e-10
qwen3-8b,g24a_fever_138355,7bc1d63c46,decrease,counterfactual_delete_post,8.65271485914484e-08
qwen3-8b,g24a_fever_19719,d90f0f36bc,increase,base,99.99935231436393
qwen3-8b,g24a_fever_19719,d90f0f36bc,increase,admit_post,99.99935231298507
qwen3-8b,g24a_fever_19719,d90f0f36bc,increase,exclude_post,78.10666383139319
qwen3-8b,g24a_fever_19719,d90f0f36bc,increase,strong_exclude_post,67.98717009861609
qwen3-8b,g24a_fever_19719,d90f0f36bc,increase,counterfactual_delete_post,66.6582989846409
qwen3-8b,g24a_fever_132132,d90f0f36bc,decrease,base,1.002408232830685e-06
qwen3-8b,g24a_fever_132132,d90f0f36bc,decrease,admit_post,1.6579162853929786e-05
qwen3-8b,g24a_fever_132132,d90f0f36bc,decrease,exclude_post,1.3421017748193548e-06
qwen3-8b,g24a_fever_132132,d90f0f36bc,decrease,strong_exclude_post,58.80672978209496
qwen3-8b,g24a_fever_132132,d90f0f36bc,decrease,counterfactual_delete_post,56.5563036528853
qwen3-8b,g24a_fever_70780,01df2d47f2,increase,base,99.99999999997306
qwen3-8b,g24a_fever_70780,01df2d47f2,increase,admit_post,99.99999999999964
qwen3-8b,g24a_fever_70780,01df2d47f2,increase,exclude_post,99.99999999998688
qwen3-8b,g24a_fever_70780,01df2d47f2,increase,strong_exclude_post,99.99999978262116
qwen3-8b,g24a_fever_70780,01df2d47f2,increase,counterfactual_delete_post,77.52250350009267
qwen3-8b,g24a_fever_99974,01df2d47f2,decrease,base,9.701290227395072e-10
qwen3-8b,g24a_fever_99974,01df2d47f2,decrease,admit_post,1.2516146435473214e-10
qwen3-8b,g24a_fever_99974,01df2d47f2,decrease,exclude_post,1.6477599152082672e-10
qwen3-8b,g24a_fever_99974,01df2d47f2,decrease,strong_exclude_post,2.758854782228229e-09
qwen3-8b,g24a_fever_99974,01df2d47f2,decrease,counterfactual_delete_post,9.161870378650377e-09
qwen3-8b,g24a_fever_69652,080a6c2bd0,increase,base,99.99893218943816
qwen3-8b,g24a_fever_69652,080a6c2bd0,increase,admit_post,99.99999999974473
qwen3-8b,g24a_fever_69652,080a6c2bd0,increase,exclude_post,99.99950778718473
qwen3-8b,g24a_fever_69652,080a6c2bd0,increase,strong_exclude_post,0.0785154112951736
qwen3-8b,g24a_fever_69652,080a6c2bd0,increase,counterfactual_delete_post,65.82281167603918
qwen3-8b,g24a_fever_11917,080a6c2bd0,decrease,base,55.58811534761838
qwen3-8b,g24a_fever_11917,080a6c2bd0,decrease,admit_post,27.20887788432157
qwen3-8b,g24a_fever_11917,080a6c2bd0,decrease,exclude_post,0.00012821952936238268
qwen3-8b,g24a_fever_11917,080a6c2bd0,decrease,strong_exclude_post,53.0910673945684
qwen3-8b,g24a_fever_11917,080a6c2bd0,decrease,counterfactual_delete_post,32.78235947695282
