model,p3_claim,cond,value
mistral-small-24b,g24p2_110,withheld_cf,87.81475829768209
mistral-small-24b,g24p2_110,withheld_only,21.641604585460833
mistral-small-24b,g24p2_110,withheld_strong,87.70750046233962
mistral-small-24b,g24p2_111,base,1.7982498764079031
mistral-small-24b,g24p2_111,prior_only,0.4525040592929902
mistral-small-24b,g24p2_111,withheld_cf,0.1666430764160678
mistral-small-24b,g24p2_111,withheld_only,0.32610947806623247
mistral-small-24b,g24p2_111,withheld_strong,0.23501479717022752
mistral-small-24b,g24p2_112,base,1.4576093051518515
mistral-small-24b,g24p2_112,prior_only,6.931758555999249
mistral-small-24b,g24p2_112,withheld_cf,10.783037171487022
mistral-small-24b,g24p2_112,withheld_only,28.55330698201274
mistral-small-24b,g24p2_112,withheld_strong,2.420684191930947
mistral-small-24b,g24p2_113,base,77.85189853264443
mistral-small-24b,g24p2_113,prior_only,97.82523554582741
mistral-small-24b,g24p2_113,withheld_cf,80.32546617246125
mistral-small-24b,g24p2_113,withheld_only,83.99891841792959
mistral-small-24b,g24p2_113,withheld_strong,17.692731341745613
mistral-small-24b,g24p2_114,base,93.1097098417984
mistral-small-24b,g24p2_114,prior_only,26.897123232836808
mistral-small-24b,g24p2_114,withheld_cf,31.56672633489991
mistral-small-24b,g24p2_114,withheld_only,18.391388176764487
mistral-small-24b,g24p2_114,withheld_strong,99.7481842507241
mistral-small-24b,g24p2_115,base,1.4082809957012175
mistral-small-24b,g24p2_115,prior_only,8.055499929934458
mistral-small-24b,g24p2_115,withheld_cf,16.009219297734344
mistral-small-24b,g24p2_115,withheld_only,12.901805629168463
mistral-small-24b,g24p2_115,withheld_strong,3.6703602748928983
mistral-small-24b,g24p2_116,base,0.25337972491043526
mistral-small-24b,g24p2_116,prior_only,0.08401972385492613
mistral-small-24b,g24p2_116,withheld_cf,0.06993688425965579
mistral-small-24b,g24p2_116,withheld_only,26.611407789948533
mistral-small-24b,g24p2_116,withheld_strong,0.09925179279301759
mistral-small-24b,g24p2_117,base,61.67036288694174
mistral-small-24b,g24p2_117,prior_only,56.90424730265373
mistral-small-24b,g24p2_117,withheld_cf,60.02582867566688
mistral-small-24b,g24p2_117,withheld_only,12.375513547781669
mistral-small-24b,g24p2_117,withheld_strong,19.580608206578056
mistral-small-24b,g24p2_120,base,93.91780994929917
mistral-small-24b,g24p2_120,prior_only,82.61974138566069
mistral-small-24b,g24p2_120,withheld_cf,78.48302167620439
mistral-small-24b,g24p2_120,withheld_only,26.584923641063913
mistral-small-24b,g24p2_120,withheld_strong,54.02379351552939
mistral-small-24b,g24p2_121,base,77.31439494765105
mistral-small-24b,g24p2_121,prior_only,79.0060976794413
mistral-small-24b,g24p2_121,withheld_cf,60.76366509901854
mistral-small-24b,g24p2_121,withheld_only,4.138754371557553
mistral-small-24b,g24p2_121,withheld_strong,65.33029266746036
mistral-small-24b,g24p2_122,base,98.39973777215874
mistral-small-24b,g24p2_122,prior_only,99.16737506547673
mistral-small-24b,g24p2_122,withheld_cf,96.84083623338365
mistral-small-24b,g24p2_122,withheld_only,20.30792730349853
mistral-small-24b,g24p2_122,withheld_strong,98.66808893891213
mistral-small-24b,g24p2_123,base,59.93627521889053
mistral-small-24b,g24p2_123,prior_only,54.28595142771612
mistral-small-24b,g24p2_123,withheld_cf,60.13903626009955
mistral-small-24b,g24p2_123,withheld_only,11.247109561948742
mistral-small-24b,g24p2_123,withheld_strong,61.20993032414023
mistral-small-24b,g24p2_125,base,3.4484735807368385
mistral-small-24b,g24p2_125,prior_only,41.21333301224508
mistral-small-24b,g24p2_125,withheld_cf,39.4170021628437
mistral-small-24b,g24p2_125,withheld_only,7.880487957973063
mistral-small-24b,g24p2_125,withheld_strong,12.050108904170154
mistral-small-24b,g24p2_126,base,63.702371544427024
mistral-small-24b,g24p2_126,prior_only,62.842612020351304
mistral-small-24b,g24p2_126,withheld_cf,61.62788593826489
mistral-small-24b,g24p2_126,withheld_only,24.54809617177809
mistral-small-24b,g24p2_126,withheld_strong,38.99235965763353
mistral-small-24b,g24p2_128,base,99.84250231253638
mistral-small-24b,g24p2_128,prior_only,99.45181525730679
mistral-small-24b,g24p2_128,withheld_cf,92.55697379291641
mistral-small-24b,g24p2_128,withheld_only,23.779010278538394
mistral-small-24b,g24p2_128,withheld_strong,99.14209647008293
mistral-small-24b,g24p2_129,base,19.270418491203177
mistral-small-24b,g24p2_129,prior_only,13.999887144007001
mistral-small-24b,g24p2_129,withheld_cf,33.30229428701725
mistral-small-24b,g24p2_129,withheld_only,7.479021678771463
mistral-small-24b,g24p2_129,withheld_strong,9.816756850059292
mistral-small-24b,g24p2_130,base,55.55540793285034
mistral-small-24b,g24p2_130,prior_only,27.95043375728456
mistral-small-24b,g24p2_130,withheld_cf,43.45606741931966
mistral-small-24b,g24p2_130,withheld_only,10.269593416474596
mistral-small-24b,g24p2_130,withheld_strong,26.680797183788933
mistral-small-24b,g24p2_131,base,45.96332996330679
mistral-small-24b,g24p2_131,prior_only,20.12451001271692
mistral-small-24b,g24p2_131,withheld_cf,39.17131358439945
mistral-small-24b,g24p2_131,withheld_only,18.581376473050927
mistral-small-24b,g24p2_131,withheld_strong,4.8279083632266175
mistral-small-24b,g24p2_132,base,0.1843486988217892
mistral-small-24b,g24p2_132,prior_only,0.06146625835496625
mistral-small-24b,g24p2_132,withheld_cf,0.03268061195563182
mistral-small-24b,g24p2_132,withheld_only,13.585066911906145
mistral-small-24b,g24p2_132,withheld_strong,0.0352181856790538
mistral-small-24b,g24p2_133,base,99.89643016190755
mistral-small-24b,g24p2_133,prior_only,99.71038654212917
mistral-small-24b,g24p2_133,withheld_cf,99.81262587606608
mistral-small-24b,g24p2_133,withheld_only,75.73932377076616
mistral-small-24b,g24p2_133,withheld_strong,99.81333104783566
mistral-small-24b,g24p2_134,base,99.42775798970075
mistral-small-24b,g24p2_134,prior_only,99.16408205047225
mistral-small-24b,g24p2_134,withheld_cf,93.13165892637221
mistral-small-24b,g24p2_134,withheld_only,98.69767803906694
mistral-small-24b,g24p2_134,withheld_strong,98.82497224807622
mistral-small-24b,g24p2_135,base,0.05211729407935661
mistral-small-24b,g24p2_135,prior_only,0.037005196913104964
mistral-small-24b,g24p2_135,withheld_cf,0.03771563331149867
mistral-small-24b,g24p2_135,withheld_only,10.359528351958705
mistral-small-24b,g24p2_135,withheld_strong,0.04539551355567072
mistral-small-24b,g24p2_136,base,24.947650506741706
mistral-small-24b,g24p2_136,prior_only,36.21147198870321
mistral-small-24b,g24p2_136,withheld_cf,42.557924638631825
mistral-small-24b,g24p2_136,withheld_only,15.099212894044946
mistral-small-24b,g24p2_136,withheld_strong,37.66516694709452
mistral-small-24b,g24p2_137,base,11.018751689774891
mistral-small-24b,g24p2_137,prior_only,11.569778386954765
mistral-small-24b,g24p2_137,withheld_cf,14.748469501886566
mistral-small-24b,g24p2_137,withheld_only,21.497781389960174
mistral-small-24b,g24p2_137,withheld_strong,15.265152036728514
mistral-small-24b,g24p2_138,base,40.01908033148663
mistral-small-24b,g24p2_138,prior_only,83.89340490268887
mistral-small-24b,g24p2_138,withheld_cf,64.69869243750202
mistral-small-24b,g24p2_138,withheld_only,9.728436474992655
mistral-small-24b,g24p2_138,withheld_strong,76.40322293865489
mistral-small-24b,g24p2_140,base,2.901555996907961
mistral-small-24b,g24p2_140,prior_only,10.533482017519791
mistral-small-24b,g24p2_140,withheld_cf,34.32319474520365
mistral-small-24b,g24p2_140,withheld_only,12.724188208924822
mistral-small-24b,g24p2_140,withheld_strong,27.357388698831947
mistral-small-24b,g24p2_141,base,19.93176995683746
mistral-small-24b,g24p2_141,prior_only,11.487283740694927
mistral-small-24b,g24p2_141,withheld_cf,29.545379174219754
mistral-small-24b,g24p2_141,withheld_only,12.276797598346427
mistral-small-24b,g24p2_141,withheld_strong,9.574113819093256
mistral-small-24b,g24p2_142,base,22.94282463756346
mistral-small-24b,g24p2_142,prior_only,74.58975922076769
mistral-small-24b,g24p2_142,withheld_cf,75.063107738636
mistral-small-24b,g24p2_142,withheld_only,12.460380939253469
mistral-small-24b,g24p2_142,withheld_strong,75.59067648185105
mistral-small-24b,g24p2_143,base,29.50000263882002
mistral-small-24b,g24p2_143,prior_only,68.895737031902
mistral-small-24b,g24p2_143,withheld_cf,28.778113761738794
mistral-small-24b,g24p2_143,withheld_only,12.774992814344014
mistral-small-24b,g24p2_143,withheld_strong,7.681388519600713
mistral-small-24b,g24p2_144,base,17.50907175356623
mistral-small-24b,g24p2_144,prior_only,79.04678531484765
mistral-small-24b,g24p2_144,withheld_cf,48.05121094352961
mistral-small-24b,g24p2_144,withheld_only,11.72331521941313
mistral-small-24b,g24p2_144,withheld_strong,9.62760526569952
mistral-small-24b,g24p2_145,base,5.174346724568691
mistral-small-24b,g24p2_145,prior_only,11.990039829292233
mistral-small-24b,g24p2_145,withheld_cf,49.673654216280596
mistral-small-24b,g24p2_145,withheld_only,19.195406509335147
mistral-small-24b,g24p2_145,withheld_strong,5.53737729691578
mistral-small-24b,g24p2_146,base,9.557714796434105
mistral-small-24b,g24p2_146,prior_only,11.343359797007103
mistral-small-24b,g24p2_146,withheld_cf,30.823806245265605
mistral-small-24b,g24p2_146,withheld_only,12.113356356777926
mistral-small-24b,g24p2_146,withheld_strong,36.30622281773799
mistral-small-24b,g24p2_147,base,99.56892665319707
mistral-small-24b,g24p2_147,prior_only,99.38904036700023
mistral-small-24b,g24p2_147,withheld_cf,18.795730290750985
mistral-small-24b,g24p2_147,withheld_only,16.294440225977453
mistral-small-24b,g24p2_147,withheld_strong,67.89630296370547
mistral-small-24b,g24p2_148,base,1.4439789043918851
mistral-small-24b,g24p2_148,prior_only,2.952267473489876
mistral-small-24b,g24p2_148,withheld_cf,13.305192215028548
mistral-small-24b,g24p2_148,withheld_only,16.208132115663812
mistral-small-24b,g24p2_148,withheld_strong,0.902511966407718
mistral-small-24b,g24p2_149,base,0.6030317417701263
mistral-small-24b,g24p2_149,prior_only,12.645764182639365
mistral-small-24b,g24p2_149,withheld_cf,11.588172916851768
mistral-small-24b,g24p2_149,withheld_only,23.15538762262777
mistral-small-24b,g24p2_149,withheld_strong,2.292872384112613
mistral-small-24b,g24p2_150,base,26.32567554478246
mistral-small-24b,g24p2_150,prior_only,43.5822411228118
mistral-small-24b,g24p2_150,withheld_cf,16.89546524569704
mistral-small-24b,g24p2_150,withheld_only,29.20954339241449
mistral-small-24b,g24p2_150,withheld_strong,5.705365143539506
mistral-small-24b,g24p2_153,base,72.87323245769257
mistral-small-24b,g24p2_153,prior_only,98.66859042851016
mistral-small-24b,g24p2_153,withheld_cf,98.99092119123111
mistral-small-24b,g24p2_153,withheld_only,97.38248660580258
mistral-small-24b,g24p2_153,withheld_strong,99.66162380702224
mistral-small-24b,g24p2_154,base,0.1275405676724803
mistral-small-24b,g24p2_154,prior_only,0.1408686825869906
mistral-small-24b,g24p2_154,withheld_cf,42.28260960908282
mistral-small-24b,g24p2_154,withheld_only,21.0504073355955
mistral-small-24b,g24p2_154,withheld_strong,0.15955771691880052
mistral-small-24b,g24p2_156,base,99.53700879184531
mistral-small-24b,g24p2_156,prior_only,98.85448621574297
mistral-small-24b,g24p2_156,withheld_cf,99.14395714689046
mistral-small-24b,g24p2_156,withheld_only,23.494404774473693
mistral-small-24b,g24p2_156,withheld_strong,99.70619585980377
mistral-small-24b,g24p2_158,base,21.807506796170532
mistral-small-24b,g24p2_158,prior_only,14.109554076416073
mistral-small-24b,g24p2_158,withheld_cf,10.545128871433526
mistral-small-24b,g24p2_158,withheld_only,10.836448832475195
mistral-small-24b,g24p2_158,withheld_strong,7.243348602413601
mistral-small-24b,g24p2_159,base,1.1867267520450282
mistral-small-24b,g24p2_159,prior_only,0.900836432325289
mistral-small-24b,g24p2_159,withheld_cf,9.921151174182166
mistral-small-24b,g24p2_159,withheld_only,42.5946288172853
mistral-small-24b,g24p2_159,withheld_strong,14.997285445801566
mistral-small-24b,g24p2_160,base,61.22206610095174
mistral-small-24b,g24p2_160,prior_only,19.951503726221333
mistral-small-24b,g24p2_160,withheld_cf,30.210363488499784
mistral-small-24b,g24p2_160,withheld_only,15.402837759989772
mistral-small-24b,g24p2_160,withheld_strong,13.632784675808132
mistral-small-24b,g24p2_161,base,0.5376636643141003
mistral-small-24b,g24p2_161,prior_only,1.4157969189416801
mistral-small-24b,g24p2_161,withheld_cf,4.383071885559511
mistral-small-24b,g24p2_161,withheld_only,21.698681843936264
mistral-small-24b,g24p2_161,withheld_strong,0.14325954305358743
mistral-small-24b,g24p2_163,base,0.7889880142741853
mistral-small-24b,g24p2_163,prior_only,2.131505012443737
mistral-small-24b,g24p2_163,withheld_cf,7.261949591805884
mistral-small-24b,g24p2_163,withheld_only,13.044726138776488
mistral-small-24b,g24p2_163,withheld_strong,7.5101128765838165
mistral-small-24b,g24p2_164,base,99.70989919884182
mistral-small-24b,g24p2_164,prior_only,91.7611167525099
mistral-small-24b,g24p2_164,withheld_cf,97.3115333384211
mistral-small-24b,g24p2_164,withheld_only,14.924343454330106
mistral-small-24b,g24p2_164,withheld_strong,98.95625309222521
mistral-small-24b,g24p2_165,base,17.79835115808993
mistral-small-24b,g24p2_165,prior_only,6.784861624405284
mistral-small-24b,g24p2_165,withheld_cf,43.59123733777435
mistral-small-24b,g24p2_165,withheld_only,4.278050486340427
mistral-small-24b,g24p2_165,withheld_strong,35.67505889310985
mistral-small-24b,g24p2_167,base,65.81828357703368
mistral-small-24b,g24p2_167,prior_only,72.12715850525821
mistral-small-24b,g24p2_167,withheld_cf,40.18453283398254
mistral-small-24b,g24p2_167,withheld_only,10.443821800890909
mistral-small-24b,g24p2_167,withheld_strong,39.86307628190064
mistral-small-24b,g24p2_169,base,97.8115944296473
mistral-small-24b,g24p2_169,prior_only,98.7876314527538
mistral-small-24b,g24p2_169,withheld_cf,98.5265931270719
mistral-small-24b,g24p2_169,withheld_only,27.971636695490034
mistral-small-24b,g24p2_169,withheld_strong,99.49808649554963
mistral-small-24b,g24p2_170,base,95.87727471762369
mistral-small-24b,g24p2_170,prior_only,81.57777726341943
mistral-small-24b,g24p2_170,withheld_cf,59.975643487443186
mistral-small-24b,g24p2_170,withheld_only,13.736071918113199
mistral-small-24b,g24p2_170,withheld_strong,48.16106526078554
mistral-small-24b,g24p2_171,base,19.916411331394297
mistral-small-24b,g24p2_171,prior_only,20.365288568749545
mistral-small-24b,g24p2_171,withheld_cf,73.82174315673132
mistral-small-24b,g24p2_171,withheld_only,7.404685782177588
mistral-small-24b,g24p2_171,withheld_strong,34.14623788401813
mistral-small-24b,g24p2_172,base,99.37091196627189
mistral-small-24b,g24p2_172,prior_only,99.05120450195533
mistral-small-24b,g24p2_172,withheld_cf,89.13239720139521
mistral-small-24b,g24p2_172,withheld_only,6.444260114089737
mistral-small-24b,g24p2_172,withheld_strong,99.07503190842836
mistral-small-24b,g24p2_174,base,74.56711414341949
mistral-small-24b,g24p2_174,prior_only,86.46273769631608
mistral-small-24b,g24p2_174,withheld_cf,84.89324602200122
mistral-small-24b,g24p2_174,withheld_only,85.48943265308598
mistral-small-24b,g24p2_174,withheld_strong,76.3371860217483
mistral-small-24b,g24p2_175,base,63.87160560329845
mistral-small-24b,g24p2_175,prior_only,72.17153782757241
mistral-small-24b,g24p2_175,withheld_cf,0.8693441207777811
mistral-small-24b,g24p2_175,withheld_only,17.978259543456275
mistral-small-24b,g24p2_175,withheld_strong,96.00363338228932
mistral-small-24b,g24p2_176,base,99.7357774959443
mistral-small-24b,g24p2_176,prior_only,1.2495153837666053
mistral-small-24b,g24p2_176,withheld_cf,98.68237318732994
mistral-small-24b,g24p2_176,withheld_only,77.57913595223656
mistral-small-24b,g24p2_176,withheld_strong,6.308744958103496
mistral-small-24b,g24p2_177,base,99.50757491701148
mistral-small-24b,g24p2_177,prior_only,99.48699888859693
mistral-small-24b,g24p2_177,withheld_cf,91.82151335422296
mistral-small-24b,g24p2_177,withheld_only,24.049025825018745
mistral-small-24b,g24p2_177,withheld_strong,99.22671907894762
mistral-small-24b,g24p2_178,base,15.34670838349358
mistral-small-24b,g24p2_178,prior_only,16.022765079651236
mistral-small-24b,g24p2_178,withheld_cf,0.34663176263729417
mistral-small-24b,g24p2_178,withheld_only,14.407532445710624
mistral-small-24b,g24p2_178,withheld_strong,0.3023359579657406
mistral-small-24b,g24p2_179,base,7.101894095650248
mistral-small-24b,g24p2_179,prior_only,11.804219688330791
mistral-small-24b,g24p2_179,withheld_cf,25.331036403517793
mistral-small-24b,g24p2_179,withheld_only,5.274412912770412
mistral-small-24b,g24p2_179,withheld_strong,12.15880166158328
mistral-small-24b,g24p2_180,base,0.6583088580917795
mistral-small-24b,g24p2_180,prior_only,98.31242311078088
mistral-small-24b,g24p2_180,withheld_cf,3.9994805943066334
mistral-small-24b,g24p2_180,withheld_only,24.914569194679814
mistral-small-24b,g24p2_180,withheld_strong,1.0841584903389831
mistral-small-24b,g24p2_181,base,0.21478391360160115
mistral-small-24b,g24p2_181,prior_only,0.33666001751446434
mistral-small-24b,g24p2_181,withheld_cf,0.15075499073526233
mistral-small-24b,g24p2_181,withheld_only,13.154436247691605
mistral-small-24b,g24p2_181,withheld_strong,0.03461700558231389
mistral-small-24b,g24p2_184,base,4.047696443221473
mistral-small-24b,g24p2_184,prior_only,4.394313397050909
mistral-small-24b,g24p2_184,withheld_cf,2.2981617648286052
mistral-small-24b,g24p2_184,withheld_only,20.831206120295594
mistral-small-24b,g24p2_184,withheld_strong,0.03963340683301499
mistral-small-24b,g24p2_185,base,0.1426896203637601
mistral-small-24b,g24p2_185,prior_only,0.36940573055774406
mistral-small-24b,g24p2_185,withheld_cf,79.75580376136219
mistral-small-24b,g24p2_185,withheld_only,22.062767517068774
mistral-small-24b,g24p2_185,withheld_strong,0.07692229188547911
mistral-small-24b,g24p2_186,base,4.089695502309417
mistral-small-24b,g24p2_186,prior_only,11.244044785863984
mistral-small-24b,g24p2_186,withheld_cf,12.958519568575502
mistral-small-24b,g24p2_186,withheld_only,7.962052206479132
mistral-small-24b,g24p2_186,withheld_strong,1.5001728432442503
mistral-small-24b,g24p2_187,base,19.316210787347433
mistral-small-24b,g24p2_187,prior_only,18.74309064788643
mistral-small-24b,g24p2_187,withheld_cf,33.15886687103937
mistral-small-24b,g24p2_187,withheld_only,6.201860453647955
mistral-small-24b,g24p2_187,withheld_strong,29.406401205234058
mistral-small-24b,g24p2_189,base,80.28420293349551
mistral-small-24b,g24p2_189,prior_only,73.14278827882713
mistral-small-24b,g24p2_189,withheld_cf,87.47937901661011
mistral-small-24b,g24p2_189,withheld_only,81.64162084730222
mistral-small-24b,g24p2_189,withheld_strong,96.00492066615435
mistral-small-24b,g24p2_190,base,7.87776482894859
mistral-small-24b,g24p2_190,prior_only,8.497834135830582
mistral-small-24b,g24p2_190,withheld_cf,53.516765612180016
mistral-small-24b,g24p2_190,withheld_only,19.68633965206687
mistral-small-24b,g24p2_190,withheld_strong,6.229388206604899
mistral-small-24b,g24p2_191,base,30.445360365421532
mistral-small-24b,g24p2_191,prior_only,35.86487403189531
mistral-small-24b,g24p2_191,withheld_cf,36.378244783034226
mistral-small-24b,g24p2_191,withheld_only,21.626076016580516
mistral-small-24b,g24p2_191,withheld_strong,38.631101662948225
mistral-small-24b,g24p2_192,base,5.392933255615084
mistral-small-24b,g24p2_192,prior_only,22.271670362504423
mistral-small-24b,g24p2_192,withheld_cf,20.58714752618566
mistral-small-24b,g24p2_192,withheld_only,12.704772072315194
mistral-small-24b,g24p2_192,withheld_strong,12.288853475477177
mistral-small-24b,g24p2_193,base,77.25617601495065
mistral-small-24b,g24p2_193,prior_only,82.88561001996426
mistral-small-24b,g24p2_193,withheld_cf,75.44797010152956
mistral-small-24b,g24p2_193,withheld_only,61.308930384581444
mistral-small-24b,g24p2_193,withheld_strong,85.95087374870272
mistral-small-24b,g24p2_194,base,9.970148360220595
mistral-small-24b,g24p2_194,prior_only,8.045623887374695
mistral-small-24b,g24p2_194,withheld_cf,15.288636887386694
mistral-small-24b,g24p2_194,withheld_only,20.384773468770202
mistral-small-24b,g24p2_194,withheld_strong,24.771065709492607
mistral-small-24b,g24p2_196,base,27.075713607260504
mistral-small-24b,g24p2_196,prior_only,15.131329940773453
mistral-small-24b,g24p2_196,withheld_cf,40.76661629230394
mistral-small-24b,g24p2_196,withheld_only,11.171290732728476
mistral-small-24b,g24p2_196,withheld_strong,27.94693825265206
mistral-small-24b,g24p2_198,base,0.08374943779992308
mistral-small-24b,g24p2_198,prior_only,3.6845326766245674
mistral-small-24b,g24p2_198,withheld_cf,3.883988702950129
mistral-small-24b,g24p2_198,withheld_only,22.82998504494965
mistral-small-24b,g24p2_198,withheld_strong,13.369763320070085
mistral-small-24b,g24p2_200,base,69.32557082753745
mistral-small-24b,g24p2_200,prior_only,34.96761679201677
mistral-small-24b,g24p2_200,withheld_cf,55.83513019917428
mistral-small-24b,g24p2_200,withheld_only,18.779135713810724
mistral-small-24b,g24p2_200,withheld_strong,29.03524203524153
mistral-small-24b,g24p2_201,base,0.34022865828404936
mistral-small-24b,g24p2_201,prior_only,0.5441527775411933
mistral-small-24b,g24p2_201,withheld_cf,2.1070763081295656
mistral-small-24b,g24p2_201,withheld_only,12.867565645007746
mistral-small-24b,g24p2_201,withheld_strong,0.20107366515068098
mistral-small-24b,g24p2_202,base,0.5051963046085325
mistral-small-24b,g24p2_202,prior_only,6.2975348598070156
mistral-small-24b,g24p2_202,withheld_cf,4.480649421552863
mistral-small-24b,g24p2_202,withheld_only,1.536871301969351
mistral-small-24b,g24p2_202,withheld_strong,3.890321917668765
mistral-small-24b,g24p2_203,base,10.954460497027158
mistral-small-24b,g24p2_203,prior_only,23.512272263043986
mistral-small-24b,g24p2_203,withheld_cf,5.998200789254413
mistral-small-24b,g24p2_203,withheld_only,26.192411835096994
mistral-small-24b,g24p2_203,withheld_strong,2.7564828488112503
mistral-small-24b,g24p2_204,base,79.5655822787466
mistral-small-24b,g24p2_204,prior_only,81.91831720146432
mistral-small-24b,g24p2_204,withheld_cf,80.33795203070638
mistral-small-24b,g24p2_204,withheld_only,56.40021848465851
mistral-small-24b,g24p2_204,withheld_strong,80.69975787342108
mistral-small-24b,g24p2_207,base,29.778137106935148
mistral-small-24b,g24p2_207,prior_only,41.260448947550486
mistral-small-24b,g24p2_207,withheld_cf,38.92006360293149
mistral-small-24b,g24p2_207,withheld_only,24.6651030457366
mistral-small-24b,g24p2_207,withheld_strong,40.494208103112236
mistral-small-24b,g24p2_208,base,7.2910478910785805
mistral-small-24b,g24p2_208,prior_only,21.617491353739904
mistral-small-24b,g24p2_208,withheld_cf,57.07534269229455
mistral-small-24b,g24p2_208,withheld_only,6.461716792751991
mistral-small-24b,g24p2_208,withheld_strong,17.577955833994697
mistral-small-24b,g24p2_211,base,13.312477878366643
mistral-small-24b,g24p2_211,prior_only,4.792702806729079
mistral-small-24b,g24p2_211,withheld_cf,48.63136528067561
mistral-small-24b,g24p2_211,withheld_only,11.47419164600384
mistral-small-24b,g24p2_211,withheld_strong,11.821498922050052
mistral-small-24b,g24p2_213,base,31.01182615090528
mistral-small-24b,g24p2_213,prior_only,57.57563083411295
mistral-small-24b,g24p2_213,withheld_cf,21.27136396061472
mistral-small-24b,g24p2_213,withheld_only,14.216013310003264
mistral-small-24b,g24p2_213,withheld_strong,14.571234097381339
mistral-small-24b,g24p2_214,base,5.331157299610311
mistral-small-24b,g24p2_214,prior_only,0.3591164427990797
mistral-small-24b,g24p2_214,withheld_cf,0.02904826202965849
mistral-small-24b,g24p2_214,withheld_only,14.493896308360007
mistral-small-24b,g24p2_214,withheld_strong,0.1480252609748672
mistral-small-24b,g24p2_215,base,58.98806547320383
mistral-small-24b,g24p2_215,prior_only,61.49865056502878
mistral-small-24b,g24p2_215,withheld_cf,41.489691002066024
mistral-small-24b,g24p2_215,withheld_only,13.15536438738439
mistral-small-24b,g24p2_215,withheld_strong,38.20814792303381
mistral-small-24b,g24p2_216,base,90.51765695586735
mistral-small-24b,g24p2_216,prior_only,89.29991060512567
mistral-small-24b,g24p2_216,withheld_cf,90.8092418674001
mistral-small-24b,g24p2_216,withheld_only,12.031068497714935
mistral-small-24b,g24p2_216,withheld_strong,89.19053647833783
mistral-small-24b,g24p2_217,base,78.36425715086378
mistral-small-24b,g24p2_217,prior_only,93.62171864089177
mistral-small-24b,g24p2_217,withheld_cf,85.05293774719992
mistral-small-24b,g24p2_217,withheld_only,87.80276786824334
mistral-small-24b,g24p2_217,withheld_strong,95.41846184719562
mistral-small-24b,g24p2_218,base,14.96591324419893
mistral-small-24b,g24p2_218,prior_only,21.451036131701663
mistral-small-24b,g24p2_218,withheld_cf,42.92848797760086
mistral-small-24b,g24p2_218,withheld_only,23.175813852824618
mistral-small-24b,g24p2_218,withheld_strong,34.886431960955285
mistral-small-24b,g24p2_219,base,36.80103686740126
mistral-small-24b,g24p2_219,prior_only,35.15857009833236
mistral-small-24b,g24p2_219,withheld_cf,43.196895158549786
mistral-small-24b,g24p2_219,withheld_only,26.86879180871749
mistral-small-24b,g24p2_219,withheld_strong,42.39295425532796
mistral-small-24b,g24p2_220,base,6.201212897181894
mistral-small-24b,g24p2_220,prior_only,3.1308555767955633
mistral-small-24b,g24p2_220,withheld_cf,0.0392177282746214
mistral-small-24b,g24p2_220,withheld_only,23.780823812828494
mistral-small-24b,g24p2_220,withheld_strong,2.5112772894522073
mistral-small-24b,g24p2_223,base,0.25125306592782143
mistral-small-24b,g24p2_223,prior_only,0.512464477691522
mistral-small-24b,g24p2_223,withheld_cf,7.678187782498551
mistral-small-24b,g24p2_223,withheld_only,12.619450150979755
mistral-small-24b,g24p2_223,withheld_strong,4.865426189532283
mistral-small-24b,g24p2_224,base,22.90661503896075
mistral-small-24b,g24p2_224,prior_only,13.56839398347322
mistral-small-24b,g24p2_224,withheld_cf,49.31135406624562
mistral-small-24b,g24p2_224,withheld_only,12.800567927563035
mistral-small-24b,g24p2_224,withheld_strong,48.19629116662512
mistral-small-24b,g24p2_225,base,4.868263643654515
mistral-small-24b,g24p2_225,prior_only,9.53421599522928
mistral-small-24b,g24p2_225,withheld_cf,24.17155513174822
mistral-small-24b,g24p2_225,withheld_only,6.769695020905532
mistral-small-24b,g24p2_225,withheld_strong,23.500833974463106
mistral-small-24b,g24p2_227,base,4.8541034441958395
mistral-small-24b,g24p2_227,prior_only,1.1753227904213253
mistral-small-24b,g24p2_227,withheld_cf,6.6055686803050335
mistral-small-24b,g24p2_227,withheld_only,15.481718423879405
mistral-small-24b,g24p2_227,withheld_strong,4.28801043569067
mistral-small-24b,g24p2_228,base,31.552694940776057
mistral-small-24b,g24p2_228,prior_only,67.11773468068544
mistral-small-24b,g24p2_228,withheld_cf,58.367437182483144
mistral-small-24b,g24p2_228,withheld_only,14.17047028986729
mistral-small-24b,g24p2_228,withheld_strong,30.78785346347651
mistral-small-24b,g24p2_230,base,0.15592171122857726
mistral-small-24b,g24p2_230,prior_only,5.038362043616697
mistral-small-24b,g24p2_230,withheld_cf,3.0271063834913554
mistral-small-24b,g24p2_230,withheld_only,11.998431697704866
mistral-small-24b,g24p2_230,withheld_strong,0.09358480332301915
mistral-small-24b,g24p2_231,base,0.5170319404999018
mistral-small-24b,g24p2_231,prior_only,98.6441500112272
mistral-small-24b,g24p2_231,withheld_cf,9.970593483184961
mistral-small-24b,g24p2_231,withheld_only,23.595435268519495
mistral-small-24b,g24p2_231,withheld_strong,99.60374442007249
mistral-small-24b,g24p2_232,base,31.868918595841492
mistral-small-24b,g24p2_232,prior_only,44.06891155768554
mistral-small-24b,g24p2_232,withheld_cf,39.2185351836038
mistral-small-24b,g24p2_232,withheld_only,34.48820783653926
mistral-small-24b,g24p2_232,withheld_strong,36.15328575167673
