model,item_id,kind,direction,value
qwen3-32b,g24a_fever_101027,admit_pre,1,97.00294312204313
qwen3-32b,g24a_fever_101027,base,1,81.33290013261404
qwen3-32b,g24a_fever_101027,exclude_post,1,99.98479020698932
qwen3-32b,g24a_fever_101027,exclude_pre,1,99.99708724454428
qwen3-32b,g24a_fever_101062,admit_post,-1,1.528352446233484e-05
qwen3-32b,g24a_fever_101062,admit_pre,-1,1.2080877604148901e-05
qwen3-32b,g24a_fever_101062,base,-1,2.0195892180469713e-05
qwen3-32b,g24a_fever_101062,exclude_post,-1,8.293816341414496e-06
qwen3-32b,g24a_fever_101062,exclude_pre,-1,6.34394947134018e-06
qwen3-32b,g24a_fever_101322,admit_post,-1,1.7753672999469784e-06
qwen3-32b,g24a_fever_101322,admit_pre,-1,5.0374972746784875e-06
qwen3-32b,g24a_fever_101322,base,-1,0.001070852525846597
qwen3-32b,g24a_fever_101322,exclude_post,-1,6.3304168953770054e-06
qwen3-32b,g24a_fever_101322,exclude_pre,-1,6.84883994912397e-06
qwen3-32b,g24a_fever_102352,admit_post,1,99.99999896174342
qwen3-32b,g24a_fever_102352,admit_pre,1,99.99999370592879
qwen3-32b,g24a_fever_102352,base,1,99.99999619931656
qwen3-32b,g24a_fever_102352,exclude_post,1,99.99913887610262
qwen3-32b,g24a_fever_102352,exclude_pre,1,99.99966135716883
qwen3-32b,g24a_fever_102913,admit_post,-1,2.2662647691835082e-05
qwen3-32b,g24a_fever_102913,admit_pre,-1,1.617966509924868e-05
qwen3-32b,g24a_fever_102913,base,-1,2.7102118463265387e-05
qwen3-32b,g24a_fever_102913,exclude_post,-1,1.4622417606733296e-05
qwen3-32b,g24a_fever_102913,exclude_pre,-1,5.132616582098648e-06
qwen3-32b,g24a_fever_10379,admit_post,-1,99.99933199866172
qwen3-32b,g24a_fever_10379,admit_pre,-1,99.99448547639653
qwen3-32b,g24a_fever_10379,base,-1,99.74308174895117
qwen3-32b,g24a_fever_10379,exclude_post,-1,44.81474503604758
qwen3-32b,g24a_fever_10379,exclude_pre,-1,99.92189375595832
qwen3-32b,g24a_fever_104221,admit_post,1,99.99999745548088
qwen3-32b,g24a_fever_104221,admit_pre,1,99.99999802949907
qwen3-32b,g24a_fever_104221,base,1,99.99999523075387
qwen3-32b,g24a_fever_104221,exclude_post,1,52.011638881648786
qwen3-32b,g24a_fever_104221,exclude_pre,1,99.99990477087552
qwen3-32b,g24a_fever_10451,admit_post,1,99.96394667420248
qwen3-32b,g24a_fever_10451,admit_pre,1,99.96850202951538
qwen3-32b,g24a_fever_10451,base,1,12.150944470195402
qwen3-32b,g24a_fever_10451,exclude_post,1,13.35166409521233
qwen3-32b,g24a_fever_10451,exclude_pre,1,96.20408335346973
qwen3-32b,g24a_fever_105526,admit_post,-1,0.0001377015985570181
qwen3-32b,g24a_fever_105526,admit_pre,-1,0.00011777333995220217
qwen3-32b,g24a_fever_105526,base,-1,0.0033255653973292784
qwen3-32b,g24a_fever_105526,exclude_post,-1,0.015557208358301643
qwen3-32b,g24a_fever_105526,exclude_pre,-1,0.00042878053667556426
qwen3-32b,g24a_fever_105813,admit_post,-1,0.00026022006789267485
qwen3-32b,g24a_fever_105813,admit_pre,-1,0.0023918097269193406
qwen3-32b,g24a_fever_105813,base,-1,99.99985443430604
qwen3-32b,g24a_fever_105813,exclude_post,-1,44.4456293656664
qwen3-32b,g24a_fever_105813,exclude_pre,-1,0.0012225142671650486
qwen3-32b,g24a_fever_105835,admit_post,1,99.999998610723
qwen3-32b,g24a_fever_105835,admit_pre,1,99.99999869084272
qwen3-32b,g24a_fever_105835,base,1,99.99998424490789
qwen3-32b,g24a_fever_105835,exclude_post,1,99.99535485770367
qwen3-32b,g24a_fever_105835,exclude_pre,1,0.10306860907380709
qwen3-32b,g24a_fever_106404,admit_post,1,99.99997691839474
qwen3-32b,g24a_fever_106404,admit_pre,1,99.99997668614394
qwen3-32b,g24a_fever_106404,base,1,77.99530272188768
qwen3-32b,g24a_fever_106404,exclude_post,1,17.022348896432007
qwen3-32b,g24a_fever_106404,exclude_pre,1,99.88960840245676
qwen3-32b,g24a_fever_107503,admit_post,-1,9.27539022251506e-05
qwen3-32b,g24a_fever_107503,admit_pre,-1,0.0002456678651570454
qwen3-32b,g24a_fever_107503,base,-1,4.007922872616426e-05
qwen3-32b,g24a_fever_107503,exclude_post,-1,0.00013069958976815563
qwen3-32b,g24a_fever_107503,exclude_pre,-1,0.00010663409652420006
qwen3-32b,g24a_fever_107654,admit_post,-1,0.0003332694414223778
qwen3-32b,g24a_fever_107654,admit_pre,-1,1.5487589858149462e-05
qwen3-32b,g24a_fever_107654,base,-1,0.00032937499958099145
qwen3-32b,g24a_fever_107654,exclude_post,-1,0.0008595537930225084
qwen3-32b,g24a_fever_107654,exclude_pre,-1,0.00017909361055318937
qwen3-32b,g24a_fever_108107,admit_post,-1,4.3090012820235456e-05
qwen3-32b,g24a_fever_108107,admit_pre,-1,1.2257624242839694e-05
qwen3-32b,g24a_fever_108107,base,-1,0.000464750498666066
qwen3-32b,g24a_fever_108107,exclude_post,-1,0.0002719600467794223
qwen3-32b,g24a_fever_108107,exclude_pre,-1,0.00020074845080115435
qwen3-32b,g24a_fever_108772,admit_post,1,99.9999923825106
qwen3-32b,g24a_fever_108772,admit_pre,1,99.99999726419765
qwen3-32b,g24a_fever_108772,base,1,4.621737149809943
qwen3-32b,g24a_fever_108772,exclude_post,1,35.12265290701955
qwen3-32b,g24a_fever_108772,exclude_pre,1,99.99975904855098
qwen3-32b,g24a_fever_108894,admit_post,-1,4.900791211691067e-05
qwen3-32b,g24a_fever_108894,admit_pre,-1,0.0008295404438933523
qwen3-32b,g24a_fever_108894,base,-1,0.008266959259305302
qwen3-32b,g24a_fever_108894,exclude_post,-1,0.0003421574820578131
qwen3-32b,g24a_fever_108894,exclude_pre,-1,0.0002758593175132345
qwen3-32b,g24a_fever_109293,admit_post,-1,1.4551415139398488e-05
qwen3-32b,g24a_fever_109293,admit_pre,-1,0.0001402570647281808
qwen3-32b,g24a_fever_109293,base,-1,7.40456652066705e-05
qwen3-32b,g24a_fever_109293,exclude_post,-1,0.0735690501602838
qwen3-32b,g24a_fever_109293,exclude_pre,-1,0.0002447494981924619
qwen3-32b,g24a_fever_10947,admit_post,1,99.99999753797513
qwen3-32b,g24a_fever_10947,admit_pre,1,99.99999720089268
qwen3-32b,g24a_fever_10947,base,1,99.99706679189374
qwen3-32b,g24a_fever_10947,exclude_post,1,0.026437507073094033
qwen3-32b,g24a_fever_10947,exclude_pre,1,99.9999839874566
qwen3-32b,g24a_fever_109582,admit_post,-1,4.530971780494235e-06
qwen3-32b,g24a_fever_109582,admit_pre,-1,1.3386169846624248e-05
qwen3-32b,g24a_fever_109582,base,-1,1.829287236566867e-05
qwen3-32b,g24a_fever_109582,exclude_post,-1,6.064685091966828e-05
qwen3-32b,g24a_fever_109582,exclude_pre,-1,7.99440847166254e-06
qwen3-32b,g24a_fever_109744,admit_post,-1,1.165748506012726e-05
qwen3-32b,g24a_fever_109744,admit_pre,-1,0.006160158582268975
qwen3-32b,g24a_fever_109744,base,-1,0.0059721163170805185
qwen3-32b,g24a_fever_109744,exclude_post,-1,44.44759200259797
qwen3-32b,g24a_fever_109744,exclude_pre,-1,54.13165905772477
qwen3-32b,g24a_fever_110538,admit_post,-1,0.007099246921233872
qwen3-32b,g24a_fever_110538,admit_pre,-1,0.010293310675590382
qwen3-32b,g24a_fever_110538,base,-1,32.849750905000434
qwen3-32b,g24a_fever_110538,exclude_post,-1,44.47654283492684
qwen3-32b,g24a_fever_110538,exclude_pre,-1,0.0014014243275077302
qwen3-32b,g24a_fever_111069,admit_post,1,99.99941865871749
qwen3-32b,g24a_fever_111069,admit_pre,1,99.9999966212101
qwen3-32b,g24a_fever_111069,base,1,1.7379921023176323
qwen3-32b,g24a_fever_111069,exclude_post,1,44.41512055503014
qwen3-32b,g24a_fever_111069,exclude_pre,1,0.04189807259526387
qwen3-32b,g24a_fever_112471,admit_post,1,99.9999990824182
qwen3-32b,g24a_fever_112471,admit_pre,1,99.99999747756118
qwen3-32b,g24a_fever_112471,base,1,77.59601178666789
qwen3-32b,g24a_fever_112471,exclude_post,1,1.7787448334687268
qwen3-32b,g24a_fever_112471,exclude_pre,1,99.98763039663582
qwen3-32b,g24a_fever_112650,admit_post,-1,0.0007841865546692311
qwen3-32b,g24a_fever_112650,admit_pre,-1,0.004890159174124584
qwen3-32b,g24a_fever_112650,base,-1,0.0001321039030781182
qwen3-32b,g24a_fever_112650,exclude_post,-1,0.008363041853301471
qwen3-32b,g24a_fever_112650,exclude_pre,-1,96.89698579298368
qwen3-32b,g24a_fever_112934,admit_post,1,99.99999672913584
qwen3-32b,g24a_fever_112934,admit_pre,1,99.99994451897604
qwen3-32b,g24a_fever_112934,base,1,78.77191551408679
qwen3-32b,g24a_fever_112934,exclude_post,1,44.5691119235635
qwen3-32b,g24a_fever_112934,exclude_pre,1,99.9281794106272
qwen3-32b,g24a_fever_114387,admit_post,1,99.99999822718598
qwen3-32b,g24a_fever_114387,admit_pre,1,99.99999879991942
qwen3-32b,g24a_fever_114387,base,1,99.99999119619335
qwen3-32b,g24a_fever_114387,exclude_post,1,99.96823502833762
qwen3-32b,g24a_fever_114387,exclude_pre,1,99.9957624561624
qwen3-32b,g24a_fever_11478,admit_post,1,99.99999614817465
qwen3-32b,g24a_fever_11478,admit_pre,1,99.9999983191604
qwen3-32b,g24a_fever_11478,base,1,99.99999641333363
qwen3-32b,g24a_fever_11478,exclude_post,1,99.98687768950901
qwen3-32b,g24a_fever_11478,exclude_pre,1,99.98924513816843
qwen3-32b,g24a_fever_114900,admit_post,1,99.99999639930951
qwen3-32b,g24a_fever_114900,admit_pre,1,99.99995727468891
qwen3-32b,g24a_fever_114900,base,1,99.7440213511665
qwen3-32b,g24a_fever_114900,exclude_post,1,51.191902901045694
qwen3-32b,g24a_fever_114900,exclude_pre,1,99.96301860335504
qwen3-32b,g24a_fever_114974,admit_post,1,99.99999676219342
qwen3-32b,g24a_fever_114974,admit_pre,1,99.99999684420483
qwen3-32b,g24a_fever_114974,base,1,99.99573768352187
qwen3-32b,g24a_fever_114974,exclude_post,1,5.834296547933835
qwen3-32b,g24a_fever_114974,exclude_pre,1,99.99957606720935
qwen3-32b,g24a_fever_115028,admit_post,-1,1.6024561492913818e-05
qwen3-32b,g24a_fever_115028,admit_pre,-1,9.248929569032306e-06
qwen3-32b,g24a_fever_115028,base,-1,1.6180573073071342e-05
qwen3-32b,g24a_fever_115028,exclude_post,-1,45.093737289446246
qwen3-32b,g24a_fever_115028,exclude_pre,-1,4.701493234259913e-05
qwen3-32b,g24a_fever_115773,admit_post,-1,1.503761942896819e-05
qwen3-32b,g24a_fever_115773,admit_pre,-1,3.479753519132672e-06
qwen3-32b,g24a_fever_115773,base,-1,1.1022010913892291e-05
qwen3-32b,g24a_fever_115773,exclude_post,-1,0.00010124773608832345
qwen3-32b,g24a_fever_115773,exclude_pre,-1,3.170388872564224e-06
qwen3-32b,g24a_fever_115940,admit_post,1,99.99999489767919
qwen3-32b,g24a_fever_115940,admit_pre,1,99.99999763380606
qwen3-32b,g24a_fever_115940,base,1,99.99999479927332
qwen3-32b,g24a_fever_115940,exclude_post,1,44.76927818493868
qwen3-32b,g24a_fever_115940,exclude_pre,1,99.99998798661376
qwen3-32b,g24a_fever_115989,admit_post,-1,0.00014984914666801386
qwen3-32b,g24a_fever_115989,admit_pre,-1,7.607596521082025e-05
qwen3-32b,g24a_fever_115989,base,-1,1.775398640341386e-05
qwen3-32b,g24a_fever_115989,exclude_post,-1,0.41551394536592295
qwen3-32b,g24a_fever_115989,exclude_pre,-1,8.547889899279176e-05
qwen3-32b,g24a_fever_116715,admit_post,1,99.99998379134996
qwen3-32b,g24a_fever_116715,admit_pre,1,99.99996689053425
qwen3-32b,g24a_fever_116715,base,1,5.568152757957328
qwen3-32b,g24a_fever_116715,exclude_post,1,8.404914360834441
qwen3-32b,g24a_fever_116715,exclude_pre,1,99.92441387328046
qwen3-32b,g24a_fever_117380,admit_post,1,99.99998722191143
qwen3-32b,g24a_fever_117380,admit_pre,1,99.99999865253196
qwen3-32b,g24a_fever_117380,base,1,99.9999973945146
qwen3-32b,g24a_fever_117380,exclude_post,1,99.9995778026359
qwen3-32b,g24a_fever_117380,exclude_pre,1,1.9030156696725424
qwen3-32b,g24a_fever_118442,admit_post,-1,2.2885008930900218e-05
qwen3-32b,g24a_fever_118442,admit_pre,-1,0.0003643623001175878
qwen3-32b,g24a_fever_118442,base,-1,2.4735002837153065e-05
qwen3-32b,g24a_fever_118442,exclude_post,-1,2.6269077720248376e-06
qwen3-32b,g24a_fever_118442,exclude_pre,-1,1.0421633613422115e-05
qwen3-32b,g24a_fever_118708,admit_post,1,99.99988559249958
qwen3-32b,g24a_fever_118708,admit_pre,1,99.99964471254347
qwen3-32b,g24a_fever_118708,base,1,99.99993971588847
qwen3-32b,g24a_fever_118708,exclude_post,1,2.457011270808083
qwen3-32b,g24a_fever_118708,exclude_pre,1,99.94789872433724
qwen3-32b,g24a_fever_118842,admit_post,-1,99.99995617044195
qwen3-32b,g24a_fever_118842,admit_pre,-1,84.00700605004943
qwen3-32b,g24a_fever_118842,base,-1,23.129207671830066
qwen3-32b,g24a_fever_118842,exclude_post,-1,16.283321078644786
qwen3-32b,g24a_fever_118842,exclude_pre,-1,32.146281773221986
qwen3-32b,g24a_fever_119630,admit_post,1,99.99999306401251
qwen3-32b,g24a_fever_119630,admit_pre,1,99.99999892647041
qwen3-32b,g24a_fever_119630,base,1,99.99995839532158
qwen3-32b,g24a_fever_119630,exclude_post,1,99.99542902527668
qwen3-32b,g24a_fever_119630,exclude_pre,1,99.99974316136175
qwen3-32b,g24a_fever_120704,admit_post,-1,2.986299779517723e-06
qwen3-32b,g24a_fever_120704,admit_pre,-1,4.7129521295699896e-06
qwen3-32b,g24a_fever_120704,base,-1,0.00013427353969986254
qwen3-32b,g24a_fever_120704,exclude_post,-1,2.9158774624822112e-05
qwen3-32b,g24a_fever_120704,exclude_pre,-1,6.502489834665163e-06
qwen3-32b,g24a_fever_121238,admit_post,-1,7.613627108662423
qwen3-32b,g24a_fever_121238,admit_pre,-1,4.209906771680772
qwen3-32b,g24a_fever_121238,base,-1,64.62015680207703
qwen3-32b,g24a_fever_121238,exclude_post,-1,55.54364808732409
qwen3-32b,g24a_fever_121238,exclude_pre,-1,44.441807893609976
qwen3-32b,g24a_fever_121283,admit_post,-1,0.00020365085747820583
qwen3-32b,g24a_fever_121283,admit_pre,-1,1.9851252892323033e-05
qwen3-32b,g24a_fever_121283,base,-1,2.542385880870926e-05
qwen3-32b,g24a_fever_121283,exclude_post,-1,0.32589195351750266
qwen3-32b,g24a_fever_121283,exclude_pre,-1,3.317768417828916e-05
qwen3-32b,g24a_fever_122006,admit_post,1,99.9997604015486
qwen3-32b,g24a_fever_122006,admit_pre,1,99.99987054703351
qwen3-32b,g24a_fever_122006,base,1,94.42833022137184
qwen3-32b,g24a_fever_122006,exclude_post,1,52.53459004851058
qwen3-32b,g24a_fever_122006,exclude_pre,1,99.97209636469482
qwen3-32b,g24a_fever_12204,admit_post,1,99.99049935520185
qwen3-32b,g24a_fever_12204,admit_pre,1,99.99992634068397
qwen3-32b,g24a_fever_12204,base,1,99.99998185276712
qwen3-32b,g24a_fever_12204,exclude_post,1,44.44311041908706
qwen3-32b,g24a_fever_12204,exclude_pre,1,99.98957436876482
qwen3-32b,g24a_fever_122343,admit_post,-1,4.7847853409357504e-06
qwen3-32b,g24a_fever_122343,admit_pre,-1,8.048815178632704e-06
qwen3-32b,g24a_fever_122343,base,-1,0.002911956737019216
qwen3-32b,g24a_fever_122343,exclude_post,-1,0.00012035494178328491
qwen3-32b,g24a_fever_122343,exclude_pre,-1,1.2923186922953724e-05
qwen3-32b,g24a_fever_122650,admit_post,1,99.99667023752842
qwen3-32b,g24a_fever_122650,admit_pre,1,99.99969125201225
qwen3-32b,g24a_fever_122650,base,1,89.23925197925182
qwen3-32b,g24a_fever_122650,exclude_post,1,44.444315853784474
qwen3-32b,g24a_fever_122650,exclude_pre,1,74.70810446549788
qwen3-32b,g24a_fever_122744,admit_post,-1,5.73096737039427e-06
qwen3-32b,g24a_fever_122744,admit_pre,-1,0.0001307956151821191
qwen3-32b,g24a_fever_122744,base,-1,0.0001971909741884385
qwen3-32b,g24a_fever_122744,exclude_post,-1,99.53879530265394
qwen3-32b,g24a_fever_122744,exclude_pre,-1,0.0017409898805302978
qwen3-32b,g24a_fever_122977,admit_post,1,99.99999549072403
qwen3-32b,g24a_fever_122977,admit_pre,1,99.99999848170906
qwen3-32b,g24a_fever_122977,base,1,99.99995746695441
qwen3-32b,g24a_fever_122977,exclude_post,1,44.444608501649384
qwen3-32b,g24a_fever_122977,exclude_pre,1,99.99997534016707
qwen3-32b,g24a_fever_123364,admit_post,1,99.99999827250215
qwen3-32b,g24a_fever_123364,admit_pre,1,99.99999834527574
qwen3-32b,g24a_fever_123364,base,1,99.99670532591888
qwen3-32b,g24a_fever_123364,exclude_post,1,99.99576423771376
qwen3-32b,g24a_fever_123364,exclude_pre,1,99.99080042526356
qwen3-32b,g24a_fever_123833,admit_post,-1,0.00035555552702278015
qwen3-32b,g24a_fever_123833,admit_pre,-1,1.6152074372532035e-05
qwen3-32b,g24a_fever_123833,base,-1,4.864949199476872
qwen3-32b,g24a_fever_123833,exclude_post,-1,13.201212582117801
qwen3-32b,g24a_fever_123833,exclude_pre,-1,0.001219351489881191
qwen3-32b,g24a_fever_124021,admit_post,1,99.99999709348634
qwen3-32b,g24a_fever_124021,admit_pre,1,99.99999684015091
qwen3-32b,g24a_fever_124021,base,1,99.99385109182997
qwen3-32b,g24a_fever_124021,exclude_post,1,99.98186801092527
qwen3-32b,g24a_fever_124021,exclude_pre,1,99.99766626448256
qwen3-32b,g24a_fever_126799,admit_post,-1,33.600000481947745
qwen3-32b,g24a_fever_126799,admit_pre,-1,20.43086017490717
qwen3-32b,g24a_fever_126799,base,-1,10.460185394203869
qwen3-32b,g24a_fever_126799,exclude_post,-1,10.086718318387149
qwen3-32b,g24a_fever_126799,exclude_pre,-1,32.24906596789863
qwen3-32b,g24a_fever_12843,admit_post,1,99.99981029027049
qwen3-32b,g24a_fever_12843,admit_pre,1,99.9995486833837
qwen3-32b,g24a_fever_12843,base,1,91.21405918437911
qwen3-32b,g24a_fever_12843,exclude_post,1,65.30988086559523
qwen3-32b,g24a_fever_12843,exclude_pre,1,44.78968036845063
qwen3-32b,g24a_fever_128454,admit_post,-1,0.058705994265814763
qwen3-32b,g24a_fever_128454,admit_pre,-1,0.011503562606599214
qwen3-32b,g24a_fever_128454,base,-1,2.497607810831587
qwen3-32b,g24a_fever_128454,exclude_post,-1,0.0025748088434704845
qwen3-32b,g24a_fever_128454,exclude_pre,-1,0.007002556066086994
qwen3-32b,g24a_fever_128807,admit_post,1,99.99999472227677
qwen3-32b,g24a_fever_128807,admit_pre,1,99.99999649741659
qwen3-32b,g24a_fever_128807,base,1,81.97062805113991
qwen3-32b,g24a_fever_128807,exclude_post,1,98.62920963136487
qwen3-32b,g24a_fever_128807,exclude_pre,1,99.99997474549207
qwen3-32b,g24a_fever_129420,admit_post,1,99.9999984622605
qwen3-32b,g24a_fever_129420,admit_pre,1,99.99999792453968
qwen3-32b,g24a_fever_129420,base,1,99.9998337267738
qwen3-32b,g24a_fever_129420,exclude_post,1,99.99414855473154
qwen3-32b,g24a_fever_129420,exclude_pre,1,99.99999283001428
qwen3-32b,g24a_fever_129517,admit_post,-1,0.00013181827893036732
qwen3-32b,g24a_fever_129517,admit_pre,-1,0.00018864830393195114
qwen3-32b,g24a_fever_129517,base,-1,0.844362928014243
qwen3-32b,g24a_fever_129517,exclude_post,-1,0.5061681973428803
qwen3-32b,g24a_fever_129517,exclude_pre,-1,0.0003521262622078533
qwen3-32b,g24a_fever_130204,admit_post,-1,3.319649019149737e-05
qwen3-32b,g24a_fever_130204,admit_pre,-1,0.00019028311500347215
qwen3-32b,g24a_fever_130204,base,-1,11.172550084446636
qwen3-32b,g24a_fever_130204,exclude_post,-1,0.005458498933799882
qwen3-32b,g24a_fever_130204,exclude_pre,-1,0.002002969428247364
qwen3-32b,g24a_fever_130978,admit_post,-1,11.292044004221127
qwen3-32b,g24a_fever_130978,admit_pre,-1,0.16021596640384714
qwen3-32b,g24a_fever_130978,base,-1,10.315690211700078
qwen3-32b,g24a_fever_130978,exclude_post,-1,3.1538477092111807
qwen3-32b,g24a_fever_130978,exclude_pre,-1,0.12792848128959056
qwen3-32b,g24a_fever_131250,admit_post,-1,1.287085015563015e-05
qwen3-32b,g24a_fever_131250,admit_pre,-1,1.8532527772773077e-05
qwen3-32b,g24a_fever_131250,base,-1,1.425579129339912e-05
qwen3-32b,g24a_fever_131250,exclude_post,-1,3.6242798030378456e-05
qwen3-32b,g24a_fever_131250,exclude_pre,-1,2.9113069185602557e-05
qwen3-32b,g24a_fever_13212,admit_post,-1,9.657001006269442e-07
qwen3-32b,g24a_fever_13212,admit_pre,-1,1.2516324174777367e-06
qwen3-32b,g24a_fever_13212,base,-1,1.0388203629857545e-05
qwen3-32b,g24a_fever_13212,exclude_post,-1,1.1088708884083333e-05
qwen3-32b,g24a_fever_13212,exclude_pre,-1,9.895237048063801e-06
qwen3-32b,g24a_fever_132619,admit_post,1,99.99993027762355
qwen3-32b,g24a_fever_132619,admit_pre,1,99.99996697562695
qwen3-32b,g24a_fever_132619,base,1,99.99105903391666
qwen3-32b,g24a_fever_132619,exclude_post,1,44.470823021744316
qwen3-32b,g24a_fever_132619,exclude_pre,1,99.90390696139578
qwen3-32b,g24a_fever_133233,admit_post,1,99.99999581827967
qwen3-32b,g24a_fever_133233,admit_pre,1,99.99999614949003
qwen3-32b,g24a_fever_133233,base,1,99.99998347784339
qwen3-32b,g24a_fever_133233,exclude_post,1,50.851851380993175
qwen3-32b,g24a_fever_133233,exclude_pre,1,99.98963163488602
qwen3-32b,g24a_fever_133512,admit_post,-1,2.9006974042780843e-05
qwen3-32b,g24a_fever_133512,admit_pre,-1,3.955098076394587e-05
qwen3-32b,g24a_fever_133512,base,-1,3.576278982053304
qwen3-32b,g24a_fever_133512,exclude_post,-1,2.698920381104171
qwen3-32b,g24a_fever_133512,exclude_pre,-1,6.53704870609663e-05
qwen3-32b,g24a_fever_134344,admit_post,1,99.99999729289485
qwen3-32b,g24a_fever_134344,admit_pre,1,99.99999906148724
qwen3-32b,g24a_fever_134344,base,1,99.9999889179191
qwen3-32b,g24a_fever_134344,exclude_post,1,99.99233897958725
qwen3-32b,g24a_fever_134344,exclude_pre,1,99.99992491410097
qwen3-32b,g24a_fever_134908,admit_post,-1,0.002657040432495966
qwen3-32b,g24a_fever_134908,admit_pre,-1,99.99074472445231
qwen3-32b,g24a_fever_134908,base,-1,99.99999623547347
qwen3-32b,g24a_fever_134908,exclude_post,-1,2.110722109642181e-05
qwen3-32b,g24a_fever_134908,exclude_pre,-1,0.0002031306094508132
qwen3-32b,g24a_fever_135572,admit_post,-1,2.7037971620752132e-05
qwen3-32b,g24a_fever_135572,admit_pre,-1,3.862430261438233e-05
qwen3-32b,g24a_fever_135572,base,-1,0.00011088227820296056
qwen3-32b,g24a_fever_135572,exclude_post,-1,0.031167893524867447
qwen3-32b,g24a_fever_135572,exclude_pre,-1,0.0001142907590314185
qwen3-32b,g24a_fever_136578,admit_post,-1,0.00021234750400589474
qwen3-32b,g24a_fever_136578,admit_pre,-1,0.0004406699612734831
qwen3-32b,g24a_fever_136578,base,-1,0.003143800975647751
qwen3-32b,g24a_fever_136578,exclude_post,-1,0.6677638357981213
qwen3-32b,g24a_fever_136578,exclude_pre,-1,0.00030178559918618325
qwen3-32b,g24a_fever_136853,admit_post,-1,7.702265620064934e-05
qwen3-32b,g24a_fever_136853,admit_pre,-1,0.0033678104951157164
qwen3-32b,g24a_fever_136853,base,-1,3.027826616996419e-05
qwen3-32b,g24a_fever_136853,exclude_post,-1,6.313606252366877e-06
qwen3-32b,g24a_fever_136853,exclude_pre,-1,0.0001816489081840963
qwen3-32b,g24a_fever_137173,admit_post,-1,1.582276262237146e-05
qwen3-32b,g24a_fever_137173,admit_pre,-1,1.2207072019318393e-05
qwen3-32b,g24a_fever_137173,base,-1,11.385591184086714
qwen3-32b,g24a_fever_137173,exclude_post,-1,0.0006229656524522252
qwen3-32b,g24a_fever_137173,exclude_pre,-1,5.5988871939778206e-05
qwen3-32b,g24a_fever_137210,admit_post,-1,4.149094149865254e-05
qwen3-32b,g24a_fever_137210,admit_pre,-1,5.0882885884064705e-06
qwen3-32b,g24a_fever_137210,base,-1,0.0015607948507673757
qwen3-32b,g24a_fever_137210,exclude_post,-1,0.0004615210182652683
qwen3-32b,g24a_fever_137210,exclude_pre,-1,0.0012539734958370284
qwen3-32b,g24a_fever_137706,admit_post,1,99.99968557040421
qwen3-32b,g24a_fever_137706,admit_pre,1,99.99994340905774
qwen3-32b,g24a_fever_137706,base,1,32.88485401057705
qwen3-32b,g24a_fever_137706,exclude_post,1,99.99497622787842
qwen3-32b,g24a_fever_137706,exclude_pre,1,66.26679718946232
qwen3-32b,g24a_fever_13829,admit_post,1,0.00012523930581725452
qwen3-32b,g24a_fever_13829,admit_pre,1,0.012817419561598353
qwen3-32b,g24a_fever_13829,base,1,99.77282232722268
qwen3-32b,g24a_fever_13829,exclude_post,1,44.4745162057858
qwen3-32b,g24a_fever_13829,exclude_pre,1,13.867907656064103
qwen3-32b,g24a_fever_138865,admit_post,-1,1.5097284883800552e-05
qwen3-32b,g24a_fever_138865,admit_pre,-1,3.521851485837439e-05
qwen3-32b,g24a_fever_138865,base,-1,0.00013476615116038274
qwen3-32b,g24a_fever_138865,exclude_post,-1,6.138988395732267e-05
qwen3-32b,g24a_fever_138865,exclude_pre,-1,3.6604807109746195e-05
qwen3-32b,g24a_fever_141159,admit_post,-1,0.00010685365450203066
qwen3-32b,g24a_fever_141159,admit_pre,-1,1.8162647598889743e-05
qwen3-32b,g24a_fever_141159,base,-1,7.448072193685895e-05
qwen3-32b,g24a_fever_141159,exclude_post,-1,0.00019260317697345598
qwen3-32b,g24a_fever_141159,exclude_pre,-1,6.59330548211064e-05
qwen3-32b,g24a_fever_141268,admit_post,1,99.99999523202729
qwen3-32b,g24a_fever_141268,admit_pre,1,99.9999987028049
qwen3-32b,g24a_fever_141268,base,1,99.99993478238527
qwen3-32b,g24a_fever_141268,exclude_post,1,99.99868211899737
qwen3-32b,g24a_fever_141268,exclude_pre,1,99.99958153403036
qwen3-32b,g24a_fever_1423,admit_post,1,99.99874900759404
qwen3-32b,g24a_fever_1423,admit_pre,1,99.9997513559951
qwen3-32b,g24a_fever_1423,base,1,55.04109826680119
qwen3-32b,g24a_fever_1423,exclude_post,1,43.99760306680475
qwen3-32b,g24a_fever_1423,exclude_pre,1,99.99966825847918
qwen3-32b,g24a_fever_142854,admit_post,1,99.99997671873423
qwen3-32b,g24a_fever_142854,admit_pre,1,99.9999917639466
qwen3-32b,g24a_fever_142854,base,1,0.005429369589761587
qwen3-32b,g24a_fever_142854,exclude_post,1,44.47149605671239
qwen3-32b,g24a_fever_142854,exclude_pre,1,99.99994973560385
qwen3-32b,g24a_fever_143011,admit_post,-1,0.48348059775052643
qwen3-32b,g24a_fever_143011,admit_pre,-1,0.6686824843065415
qwen3-32b,g24a_fever_143011,base,-1,11.632332664815653
qwen3-32b,g24a_fever_143011,exclude_post,-1,52.545015876210776
qwen3-32b,g24a_fever_143011,exclude_pre,-1,21.13650702110059
qwen3-32b,g24a_fever_14388,admit_post,1,99.74423375757979
qwen3-32b,g24a_fever_14388,admit_pre,1,99.97563871659655
