model,p4_claim,cond,value
mistral-small-24b,g24p2_048,irrelevant_cf,0.11852536699568399
mistral-small-24b,g24p2_048,irrelevant_visible,7.608444811682487
mistral-small-24b,g24p2_049,irrelevant_cf,39.2176592719248
mistral-small-24b,g24p2_049,irrelevant_visible,13.222716310667932
mistral-small-24b,g24p2_051,irrelevant_cf,38.45882820336429
mistral-small-24b,g24p2_051,irrelevant_visible,2.980160827496914
mistral-small-24b,g24p2_053,irrelevant_cf,28.767707985814127
mistral-small-24b,g24p2_053,irrelevant_visible,2.0464355127167146
mistral-small-24b,g24p2_054,irrelevant_cf,22.705293246205333
mistral-small-24b,g24p2_054,irrelevant_visible,2.932092230763714
mistral-small-24b,g24p2_055,irrelevant_cf,99.90831463504351
mistral-small-24b,g24p2_055,irrelevant_visible,12.617172891467813
mistral-small-24b,g24p2_057,irrelevant_cf,36.9237952829726
mistral-small-24b,g24p2_057,irrelevant_visible,10.634546363496472
mistral-small-24b,g24p2_058,irrelevant_cf,8.371261423693381
mistral-small-24b,g24p2_058,irrelevant_visible,2.3018686729816444
mistral-small-24b,g24p2_059,irrelevant_cf,29.703537118169567
mistral-small-24b,g24p2_059,irrelevant_visible,6.474048351137148
mistral-small-24b,g24p2_060,irrelevant_cf,56.75295923180533
mistral-small-24b,g24p2_060,irrelevant_visible,3.8773939824533405
mistral-small-24b,g24p2_062,irrelevant_cf,99.59224897434045
mistral-small-24b,g24p2_062,irrelevant_visible,17.221660199695602
mistral-small-24b,g24p2_064,irrelevant_cf,85.93047734543993
mistral-small-24b,g24p2_064,irrelevant_visible,3.3450890874723496
mistral-small-24b,g24p2_065,irrelevant_cf,82.72414455117539
mistral-small-24b,g24p2_065,irrelevant_visible,22.054356285908288
mistral-small-24b,g24p2_066,irrelevant_cf,27.40464423432344
mistral-small-24b,g24p2_066,irrelevant_visible,1.5438670091546123
mistral-small-24b,g24p2_067,irrelevant_cf,9.250418759638926
mistral-small-24b,g24p2_067,irrelevant_visible,15.262349655207535
mistral-small-24b,g24p2_068,irrelevant_cf,6.54116319649545
mistral-small-24b,g24p2_068,irrelevant_visible,1.2772038314178025
mistral-small-24b,g24p2_069,irrelevant_cf,15.523050866088873
mistral-small-24b,g24p2_069,irrelevant_visible,11.036627829856462
mistral-small-24b,g24p2_070,irrelevant_cf,99.53419698951481
mistral-small-24b,g24p2_070,irrelevant_visible,96.81741909503603
mistral-small-24b,g24p2_071,irrelevant_cf,43.44227052329453
mistral-small-24b,g24p2_071,irrelevant_visible,3.3552714017203056
mistral-small-24b,g24p2_072,irrelevant_cf,24.81937643665877
mistral-small-24b,g24p2_072,irrelevant_visible,0.8328525642164047
mistral-small-24b,g24p2_073,irrelevant_cf,0.16094791342534207
mistral-small-24b,g24p2_073,irrelevant_visible,3.12594555060755
mistral-small-24b,g24p2_074,irrelevant_cf,25.01543229143745
mistral-small-24b,g24p2_074,irrelevant_visible,0.6978135347094372
mistral-small-24b,g24p2_075,irrelevant_cf,8.554994347993642
mistral-small-24b,g24p2_075,irrelevant_visible,3.602381062633044
mistral-small-24b,g24p2_076,irrelevant_cf,37.120143636888976
mistral-small-24b,g24p2_076,irrelevant_visible,2.4567497925533837
mistral-small-24b,g24p2_077,irrelevant_cf,34.69518013093435
mistral-small-24b,g24p2_077,irrelevant_visible,5.3668750416803555
mistral-small-24b,g24p2_079,irrelevant_cf,95.74387964995837
mistral-small-24b,g24p2_079,irrelevant_visible,14.474253385161724
mistral-small-24b,g24p2_081,irrelevant_cf,10.342449257986514
mistral-small-24b,g24p2_081,irrelevant_visible,30.22503315951503
mistral-small-24b,g24p2_082,irrelevant_cf,33.029124848502185
mistral-small-24b,g24p2_082,irrelevant_visible,4.191264175796314
mistral-small-24b,g24p2_083,irrelevant_cf,41.683729851957565
mistral-small-24b,g24p2_083,irrelevant_visible,7.683937412581606
mistral-small-24b,g24p2_084,irrelevant_cf,71.8437146329841
mistral-small-24b,g24p2_084,irrelevant_visible,5.837856909669621
mistral-small-24b,g24p2_085,irrelevant_cf,33.42622270361601
mistral-small-24b,g24p2_085,irrelevant_visible,0.470682118117404
mistral-small-24b,g24p2_087,irrelevant_cf,54.3436998646543
mistral-small-24b,g24p2_087,irrelevant_visible,12.874462394570953
mistral-small-24b,g24p2_088,irrelevant_cf,34.85181009575237
mistral-small-24b,g24p2_088,irrelevant_visible,3.3121845895737128
mistral-small-24b,g24p2_089,irrelevant_cf,11.244123536111553
mistral-small-24b,g24p2_089,irrelevant_visible,2.3791664821947967
mistral-small-24b,g24p2_091,irrelevant_cf,97.64192874232305
mistral-small-24b,g24p2_091,irrelevant_visible,7.675832519994013
mistral-small-24b,g24p2_092,irrelevant_cf,84.00412710817645
mistral-small-24b,g24p2_092,irrelevant_visible,4.608206478457554
mistral-small-24b,g24p2_093,irrelevant_cf,14.409954608404307
mistral-small-24b,g24p2_093,irrelevant_visible,4.5200974458906105
mistral-small-24b,g24p2_094,irrelevant_cf,67.77581016636105
mistral-small-24b,g24p2_094,irrelevant_visible,21.29681901073551
mistral-small-24b,g24p2_096,irrelevant_cf,20.69181690536456
mistral-small-24b,g24p2_096,irrelevant_visible,4.590181093939758
mistral-small-24b,g24p2_098,irrelevant_cf,1.2036820452643189
mistral-small-24b,g24p2_098,irrelevant_visible,13.858563761764259
mistral-small-24b,g24p2_099,irrelevant_cf,0.3301431248347255
mistral-small-24b,g24p2_099,irrelevant_visible,0.41321387639132745
mistral-small-24b,g24p2_101,irrelevant_cf,99.77759161230573
mistral-small-24b,g24p2_101,irrelevant_visible,12.90996858213066
mistral-small-24b,g24p2_102,irrelevant_cf,8.788816536623537
mistral-small-24b,g24p2_102,irrelevant_visible,1.0226611785284454
mistral-small-24b,g24p2_103,irrelevant_cf,15.357676941669881
mistral-small-24b,g24p2_103,irrelevant_visible,0.39990524034495534
mistral-small-24b,g24p2_104,irrelevant_cf,38.83011953910879
mistral-small-24b,g24p2_104,irrelevant_visible,3.6738868848692303
mistral-small-24b,g24p2_105,irrelevant_cf,28.382084679840215
mistral-small-24b,g24p2_105,irrelevant_visible,4.2657743143658164
mistral-small-24b,g24p2_107,irrelevant_cf,40.60739098954473
mistral-small-24b,g24p2_107,irrelevant_visible,7.872444213140538
mistral-small-24b,g24p2_108,irrelevant_cf,73.93237321722073
mistral-small-24b,g24p2_108,irrelevant_visible,5.209867474736067
mistral-small-24b,g24p2_110,irrelevant_cf,87.30920285742876
mistral-small-24b,g24p2_110,irrelevant_visible,12.098562984326698
mistral-small-24b,g24p2_111,irrelevant_cf,0.28142741553375
mistral-small-24b,g24p2_111,irrelevant_visible,7.838537725643933
mistral-small-24b,g24p2_112,irrelevant_cf,15.472415915852107
mistral-small-24b,g24p2_112,irrelevant_visible,16.686703034275453
mistral-small-24b,g24p2_113,irrelevant_cf,98.56732401868595
mistral-small-24b,g24p2_113,irrelevant_visible,98.86915091982218
mistral-small-24b,g24p2_114,irrelevant_cf,23.30982132331252
mistral-small-24b,g24p2_114,irrelevant_visible,8.838699166998449
mistral-small-24b,g24p2_115,irrelevant_cf,17.599394567184067
mistral-small-24b,g24p2_115,irrelevant_visible,10.59806663822382
mistral-small-24b,g24p2_116,irrelevant_cf,30.508240906565774
mistral-small-24b,g24p2_116,irrelevant_visible,6.564999460756091
mistral-small-24b,g24p2_117,irrelevant_cf,34.28800575385796
mistral-small-24b,g24p2_117,irrelevant_visible,3.474647518632247
mistral-small-24b,g24p2_120,irrelevant_cf,80.19769712549719
mistral-small-24b,g24p2_120,irrelevant_visible,26.81428751532394
mistral-small-24b,g24p2_121,irrelevant_cf,58.65876356327236
mistral-small-24b,g24p2_121,irrelevant_visible,2.877554460871745
mistral-small-24b,g24p2_122,irrelevant_cf,24.48802075689724
mistral-small-24b,g24p2_122,irrelevant_visible,10.40886768378602
mistral-small-24b,g24p2_123,irrelevant_cf,29.602970863198323
mistral-small-24b,g24p2_123,irrelevant_visible,5.179204236194042
mistral-small-24b,g24p2_125,irrelevant_cf,16.778977569559082
mistral-small-24b,g24p2_125,irrelevant_visible,0.08923997395666979
mistral-small-24b,g24p2_126,irrelevant_cf,54.203922762539065
mistral-small-24b,g24p2_126,irrelevant_visible,9.838382686882966
mistral-small-24b,g24p2_128,irrelevant_cf,94.57282646122154
mistral-small-24b,g24p2_128,irrelevant_visible,13.621289948553702
mistral-small-24b,g24p2_129,irrelevant_cf,33.32625008154153
mistral-small-24b,g24p2_129,irrelevant_visible,0.3739931080259875
mistral-small-24b,g24p2_130,irrelevant_cf,42.6573634722774
mistral-small-24b,g24p2_130,irrelevant_visible,8.415654443938186
mistral-small-24b,g24p2_131,irrelevant_cf,7.380919430832559
mistral-small-24b,g24p2_131,irrelevant_visible,4.01641672414301
mistral-small-24b,g24p2_132,irrelevant_cf,33.19740157961124
mistral-small-24b,g24p2_132,irrelevant_visible,4.403603848954073
mistral-small-24b,g24p2_133,irrelevant_cf,95.61711969009951
mistral-small-24b,g24p2_133,irrelevant_visible,5.823628744401035
mistral-small-24b,g24p2_134,irrelevant_cf,99.45510019226141
mistral-small-24b,g24p2_134,irrelevant_visible,11.295696885084855
mistral-small-24b,g24p2_135,irrelevant_cf,0.036225681238427475
mistral-small-24b,g24p2_135,irrelevant_visible,5.0193148571295705
mistral-small-24b,g24p2_136,irrelevant_cf,33.379999831507796
mistral-small-24b,g24p2_136,irrelevant_visible,2.350134361516589
mistral-small-24b,g24p2_137,irrelevant_cf,19.05852609408007
mistral-small-24b,g24p2_137,irrelevant_visible,2.808333152110386
mistral-small-24b,g24p2_138,irrelevant_cf,5.325448776119432
mistral-small-24b,g24p2_138,irrelevant_visible,3.1234396755090477
mistral-small-24b,g24p2_140,irrelevant_cf,31.73082508998245
mistral-small-24b,g24p2_140,irrelevant_visible,11.807786261475512
mistral-small-24b,g24p2_141,irrelevant_cf,41.74418292693812
mistral-small-24b,g24p2_141,irrelevant_visible,9.760836886747661
mistral-small-24b,g24p2_142,irrelevant_cf,40.96641432751775
mistral-small-24b,g24p2_142,irrelevant_visible,3.007772302176638
mistral-small-24b,g24p2_143,irrelevant_cf,39.95583368672934
mistral-small-24b,g24p2_143,irrelevant_visible,3.3134800575568417
mistral-small-24b,g24p2_144,irrelevant_cf,13.396028659450229
mistral-small-24b,g24p2_144,irrelevant_visible,11.618520837002821
mistral-small-24b,g24p2_145,irrelevant_cf,28.872205147076745
mistral-small-24b,g24p2_145,irrelevant_visible,5.801545539638109
mistral-small-24b,g24p2_146,irrelevant_cf,23.69332072867771
mistral-small-24b,g24p2_146,irrelevant_visible,0.7338479105527006
mistral-small-24b,g24p2_147,irrelevant_cf,23.581956453655348
mistral-small-24b,g24p2_147,irrelevant_visible,3.8447509602545185
mistral-small-24b,g24p2_148,irrelevant_cf,24.841220798435426
mistral-small-24b,g24p2_148,irrelevant_visible,1.6914598285790396
mistral-small-24b,g24p2_149,irrelevant_cf,6.320275474541434
mistral-small-24b,g24p2_149,irrelevant_visible,6.720619904661932
mistral-small-24b,g24p2_150,irrelevant_cf,25.8348163664889
mistral-small-24b,g24p2_150,irrelevant_visible,4.63201974289128
mistral-small-24b,g24p2_153,irrelevant_cf,91.30429023362387
mistral-small-24b,g24p2_153,irrelevant_visible,4.472620955835577
mistral-small-24b,g24p2_154,irrelevant_cf,55.523867165136465
mistral-small-24b,g24p2_154,irrelevant_visible,11.24653203434517
mistral-small-24b,g24p2_156,irrelevant_cf,98.02522555936955
mistral-small-24b,g24p2_156,irrelevant_visible,19.194439684332778
mistral-small-24b,g24p2_158,irrelevant_cf,34.16494248214377
mistral-small-24b,g24p2_158,irrelevant_visible,2.195413550843882
mistral-small-24b,g24p2_159,irrelevant_cf,47.391637424135446
mistral-small-24b,g24p2_159,irrelevant_visible,15.002032876243394
mistral-small-24b,g24p2_160,irrelevant_cf,32.73217450532705
mistral-small-24b,g24p2_160,irrelevant_visible,16.628750221634615
mistral-small-24b,g24p2_161,irrelevant_cf,13.19184567388796
mistral-small-24b,g24p2_161,irrelevant_visible,6.051392127511992
mistral-small-24b,g24p2_163,irrelevant_cf,23.453395837892188
mistral-small-24b,g24p2_163,irrelevant_visible,9.04607679925706
mistral-small-24b,g24p2_164,irrelevant_cf,96.58459798132039
mistral-small-24b,g24p2_164,irrelevant_visible,12.253992812736092
mistral-small-24b,g24p2_165,irrelevant_cf,23.09422348462813
mistral-small-24b,g24p2_165,irrelevant_visible,0.8180056821052378
mistral-small-24b,g24p2_167,irrelevant_cf,24.66387072865919
mistral-small-24b,g24p2_167,irrelevant_visible,0.7303604380772087
mistral-small-24b,g24p2_169,irrelevant_cf,95.29919018026852
mistral-small-24b,g24p2_169,irrelevant_visible,4.569992980655632
mistral-small-24b,g24p2_170,irrelevant_cf,35.66383861982293
mistral-small-24b,g24p2_170,irrelevant_visible,6.327191618197826
mistral-small-24b,g24p2_171,irrelevant_cf,24.137084298857886
mistral-small-24b,g24p2_171,irrelevant_visible,3.821051142758096
mistral-small-24b,g24p2_172,irrelevant_cf,91.97245066448843
mistral-small-24b,g24p2_172,irrelevant_visible,9.57969898538271
mistral-small-24b,g24p2_174,irrelevant_cf,95.71655961435738
mistral-small-24b,g24p2_174,irrelevant_visible,12.764124975321606
mistral-small-24b,g24p2_175,irrelevant_cf,17.535920877484763
mistral-small-24b,g24p2_175,irrelevant_visible,99.01589612878078
mistral-small-24b,g24p2_176,irrelevant_cf,97.82813719419237
mistral-small-24b,g24p2_176,irrelevant_visible,17.48355210441037
mistral-small-24b,g24p2_177,irrelevant_cf,99.41146084794796
mistral-small-24b,g24p2_177,irrelevant_visible,23.878596254466206
mistral-small-24b,g24p2_178,irrelevant_cf,0.535216808663371
mistral-small-24b,g24p2_178,irrelevant_visible,5.985533809207835
mistral-small-24b,g24p2_179,irrelevant_cf,37.25821306043718
mistral-small-24b,g24p2_179,irrelevant_visible,8.622872975499202
mistral-small-24b,g24p2_180,irrelevant_cf,19.769017706514198
mistral-small-24b,g24p2_180,irrelevant_visible,5.852596565629704
mistral-small-24b,g24p2_181,irrelevant_cf,4.144881948260582
mistral-small-24b,g24p2_181,irrelevant_visible,3.3096633268904134
mistral-small-24b,g24p2_184,irrelevant_cf,5.08893974799834
mistral-small-24b,g24p2_184,irrelevant_visible,6.165170174382324
mistral-small-24b,g24p2_185,irrelevant_cf,53.19348913330927
mistral-small-24b,g24p2_185,irrelevant_visible,6.687155075287787
mistral-small-24b,g24p2_186,irrelevant_cf,9.372045856266414
mistral-small-24b,g24p2_186,irrelevant_visible,1.138975507211417
mistral-small-24b,g24p2_187,irrelevant_cf,11.579374100002065
mistral-small-24b,g24p2_187,irrelevant_visible,0.8498849055881118
mistral-small-24b,g24p2_189,irrelevant_cf,85.4971377744142
mistral-small-24b,g24p2_189,irrelevant_visible,30.70011547253784
mistral-small-24b,g24p2_190,irrelevant_cf,34.431959525870326
mistral-small-24b,g24p2_190,irrelevant_visible,3.2916630111620666
mistral-small-24b,g24p2_191,irrelevant_cf,32.514264917384686
mistral-small-24b,g24p2_191,irrelevant_visible,6.537148992772728
mistral-small-24b,g24p2_192,irrelevant_cf,31.314823421376463
mistral-small-24b,g24p2_192,irrelevant_visible,4.029761182539858
mistral-small-24b,g24p2_193,irrelevant_cf,89.47269269204087
mistral-small-24b,g24p2_193,irrelevant_visible,6.112353642246841
mistral-small-24b,g24p2_194,irrelevant_cf,27.911884732662323
mistral-small-24b,g24p2_194,irrelevant_visible,3.2596292081307365
mistral-small-24b,g24p2_196,irrelevant_cf,39.02678642043091
mistral-small-24b,g24p2_196,irrelevant_visible,3.9702048832648043
mistral-small-24b,g24p2_198,irrelevant_cf,59.73586485694125
mistral-small-24b,g24p2_198,irrelevant_visible,7.897378928943825
mistral-small-24b,g24p2_200,irrelevant_cf,51.48311506528278
mistral-small-24b,g24p2_200,irrelevant_visible,6.903696031310225
mistral-small-24b,g24p2_201,irrelevant_cf,3.523450474401558
mistral-small-24b,g24p2_201,irrelevant_visible,0.9394355639156776
mistral-small-24b,g24p2_202,irrelevant_cf,6.353078422365675
mistral-small-24b,g24p2_202,irrelevant_visible,3.3946045231176853
mistral-small-24b,g24p2_203,irrelevant_cf,21.441520158072457
mistral-small-24b,g24p2_203,irrelevant_visible,2.7942860868396213
mistral-small-24b,g24p2_204,irrelevant_cf,80.80768466737116
mistral-small-24b,g24p2_204,irrelevant_visible,13.414297003245947
mistral-small-24b,g24p2_207,irrelevant_cf,45.11084626654274
mistral-small-24b,g24p2_207,irrelevant_visible,15.30326765158138
mistral-small-24b,g24p2_208,irrelevant_cf,39.38663880811103
mistral-small-24b,g24p2_208,irrelevant_visible,2.6006481827988797
mistral-small-24b,g24p2_211,irrelevant_cf,29.380264977788606
mistral-small-24b,g24p2_211,irrelevant_visible,1.5185901409278215
mistral-small-24b,g24p2_213,irrelevant_cf,68.57078028442861
mistral-small-24b,g24p2_213,irrelevant_visible,8.94273026775489
mistral-small-24b,g24p2_214,irrelevant_cf,30.53577201028355
mistral-small-24b,g24p2_214,irrelevant_visible,2.067155991527331
mistral-small-24b,g24p2_215,irrelevant_cf,38.69496485183763
mistral-small-24b,g24p2_215,irrelevant_visible,0.39375057914484757
mistral-small-24b,g24p2_216,irrelevant_cf,79.38707392012422
mistral-small-24b,g24p2_216,irrelevant_visible,3.195093167427611
mistral-small-24b,g24p2_217,irrelevant_cf,93.56738026883394
mistral-small-24b,g24p2_217,irrelevant_visible,16.406812487838895
mistral-small-24b,g24p2_218,irrelevant_cf,39.06940878993132
mistral-small-24b,g24p2_218,irrelevant_visible,0.6446749636692855
mistral-small-24b,g24p2_219,irrelevant_cf,42.02877018013236
mistral-small-24b,g24p2_219,irrelevant_visible,3.4557349882601924
mistral-small-24b,g24p2_220,irrelevant_cf,1.5001375627273008
mistral-small-24b,g24p2_220,irrelevant_visible,4.481344642000712
mistral-small-24b,g24p2_223,irrelevant_cf,6.045680242462796
mistral-small-24b,g24p2_223,irrelevant_visible,0.4185005401034981
mistral-small-24b,g24p2_224,irrelevant_cf,59.480968116207265
mistral-small-24b,g24p2_224,irrelevant_visible,4.348415937619731
mistral-small-24b,g24p2_225,irrelevant_cf,38.76829567724515
mistral-small-24b,g24p2_225,irrelevant_visible,11.899135430235745
mistral-small-24b,g24p2_227,irrelevant_cf,7.158977393316121
mistral-small-24b,g24p2_227,irrelevant_visible,5.694875017545273
mistral-small-24b,g24p2_228,irrelevant_cf,34.938330547848096
mistral-small-24b,g24p2_228,irrelevant_visible,1.7031267675812929
mistral-small-24b,g24p2_230,irrelevant_cf,1.4143184383262122
mistral-small-24b,g24p2_230,irrelevant_visible,1.3437426208753194
mistral-small-24b,g24p2_231,irrelevant_cf,32.31356043532553
mistral-small-24b,g24p2_231,irrelevant_visible,6.711771139412424
mistral-small-24b,g24p2_232,irrelevant_cf,36.30537081460004
mistral-small-24b,g24p2_232,irrelevant_visible,9.78142850081638
mistral-small-24b,g24p2_233,irrelevant_cf,99.09704629215575
mistral-small-24b,g24p2_233,irrelevant_visible,1.3159160086232957
mistral-small-24b,g24p2_234,irrelevant_cf,27.668967054491475
mistral-small-24b,g24p2_234,irrelevant_visible,1.5184492503007299
mistral-small-24b,g24p2_235,irrelevant_cf,45.32340986245429
mistral-small-24b,g24p2_235,irrelevant_visible,7.897865718985153
mistral-small-24b,g24p2_237,irrelevant_cf,23.27428239774645
mistral-small-24b,g24p2_237,irrelevant_visible,11.534183175147394
mistral-small-24b,g24p2_238,irrelevant_cf,34.98782779601787
mistral-small-24b,g24p2_238,irrelevant_visible,4.857798952772722
mistral-small-24b,g24p2_239,irrelevant_cf,26.567408965678865
mistral-small-24b,g24p2_239,irrelevant_visible,9.16267741744417
mistral-small-24b,g24p2_240,irrelevant_cf,30.88715257591444
mistral-small-24b,g24p2_240,irrelevant_visible,2.5040401743502745
mistral-small-24b,g24p2_242,irrelevant_cf,43.16023721271732
mistral-small-24b,g24p2_242,irrelevant_visible,32.97274673510677
mistral-small-24b,g24p2_245,irrelevant_cf,29.726350727758376
mistral-small-24b,g24p2_245,irrelevant_visible,8.214150094687255
mistral-small-24b,g24p2_246,irrelevant_cf,0.358017253410636
mistral-small-24b,g24p2_246,irrelevant_visible,8.24114672298256
mistral-small-24b,g24p2_247,irrelevant_cf,82.95959406728502
mistral-small-24b,g24p2_247,irrelevant_visible,12.214488164010335
mistral-small-24b,g24p2_248,irrelevant_cf,16.368501865852824
mistral-small-24b,g24p2_248,irrelevant_visible,0.8683868573266528
mistral-small-24b,g24p2_250,irrelevant_cf,35.88015011051022
mistral-small-24b,g24p2_250,irrelevant_visible,1.2881031201162079
mistral-small-24b,g24p2_252,irrelevant_cf,28.126231040478025
mistral-small-24b,g24p2_252,irrelevant_visible,2.669370653727268
mistral-small-24b,g24p2_254,irrelevant_cf,40.53352929106789
mistral-small-24b,g24p2_254,irrelevant_visible,4.017933349090227
mistral-small-24b,g24p2_255,irrelevant_cf,31.239026220441147
mistral-small-24b,g24p2_255,irrelevant_visible,3.382785975682886
mistral-small-24b,g24p2_258,irrelevant_cf,33.40776634801935
mistral-small-24b,g24p2_258,irrelevant_visible,6.955175758610371
mistral-small-24b,g24p2_259,irrelevant_cf,36.03576570076902
mistral-small-24b,g24p2_259,irrelevant_visible,1.2048850718458244
mistral-small-24b,g24p2_260,irrelevant_cf,31.750014650839148
mistral-small-24b,g24p2_260,irrelevant_visible,6.035923265355312
mistral-small-24b,g24p2_261,irrelevant_cf,34.772277049801836
mistral-small-24b,g24p2_261,irrelevant_visible,1.8783695447570925
qwen3-8b,g24p2_000,irrelevant_cf,75.7494180247285
qwen3-8b,g24p2_000,irrelevant_visible,1.9415216009532494e-08
qwen3-8b,g24p2_001,irrelevant_cf,8.178593868216346e-09
qwen3-8b,g24p2_001,irrelevant_visible,5.4885227563557305e-08
qwen3-8b,g24p2_002,irrelevant_cf,97.97303210385141
qwen3-8b,g24p2_002,irrelevant_visible,0.16471911342063564
qwen3-8b,g24p2_003,irrelevant_cf,30.91972802929827
qwen3-8b,g24p2_003,irrelevant_visible,2.4776886788724764e-06
qwen3-8b,g24p2_004,irrelevant_cf,0.0007283727244370006
qwen3-8b,g24p2_004,irrelevant_visible,1.1855015666446844e-09
qwen3-8b,g24p2_005,irrelevant_cf,0.00016468054714483975
qwen3-8b,g24p2_005,irrelevant_visible,4.7433242711770275e-11
qwen3-8b,g24p2_006,irrelevant_cf,31.768482665783253
qwen3-8b,g24p2_006,irrelevant_visible,3.3291711363345926e-10
qwen3-8b,g24p2_010,irrelevant_cf,38.59178776145599
qwen3-8b,g24p2_010,irrelevant_visible,1.1124789147804502e-09
qwen3-8b,g24p2_011,irrelevant_cf,99.99999972055892
qwen3-8b,g24p2_011,irrelevant_visible,9.889772375545522e-08
qwen3-8b,g24p2_012,irrelevant_cf,29.157224929953397
qwen3-8b,g24p2_012,irrelevant_visible,1.7094304204094157e-07
qwen3-8b,g24p2_014,irrelevant_cf,97.30867935361756
qwen3-8b,g24p2_014,irrelevant_visible,38.087218731749346
qwen3-8b,g24p2_015,irrelevant_cf,55.715612568462085
qwen3-8b,g24p2_015,irrelevant_visible,1.047051776187058e-05
qwen3-8b,g24p2_016,irrelevant_cf,55.544756496582025
qwen3-8b,g24p2_016,irrelevant_visible,4.942573008627419e-11
qwen3-8b,g24p2_017,irrelevant_cf,34.40238273430144
qwen3-8b,g24p2_017,irrelevant_visible,0.08455565080712447
qwen3-8b,g24p2_018,irrelevant_cf,99.99999901535612
qwen3-8b,g24p2_018,irrelevant_visible,99.99998981838218
qwen3-8b,g24p2_019,irrelevant_cf,1.8169824711000376e-08
qwen3-8b,g24p2_019,irrelevant_visible,2.62360545143952e-10
qwen3-8b,g24p2_020,irrelevant_cf,99.89728455436351
qwen3-8b,g24p2_020,irrelevant_visible,99.93753386064266
qwen3-8b,g24p2_021,irrelevant_cf,0.018686011433441604
qwen3-8b,g24p2_021,irrelevant_visible,7.637629984467405e-10
qwen3-8b,g24p2_023,irrelevant_cf,99.99999999990372
qwen3-8b,g24p2_023,irrelevant_visible,99.99999989664899
qwen3-8b,g24p2_024,irrelevant_cf,0.2908247805440941
qwen3-8b,g24p2_024,irrelevant_visible,2.971907449349509e-09
qwen3-8b,g24p2_026,irrelevant_cf,99.99961525542909
qwen3-8b,g24p2_026,irrelevant_visible,99.99693437304012
qwen3-8b,g24p2_027,irrelevant_cf,99.9999999993025
qwen3-8b,g24p2_027,irrelevant_visible,99.99994152359429
qwen3-8b,g24p2_028,irrelevant_cf,51.5582522449471
qwen3-8b,g24p2_028,irrelevant_visible,4.8558294685779596e-09
qwen3-8b,g24p2_029,irrelevant_cf,0.014331169596060601
qwen3-8b,g24p2_029,irrelevant_visible,1.15149557991508
qwen3-8b,g24p2_033,irrelevant_cf,3.9283772675786164
qwen3-8b,g24p2_033,irrelevant_visible,1.0558951387179835e-08
qwen3-8b,g24p2_034,irrelevant_cf,99.99914439749604
qwen3-8b,g24p2_034,irrelevant_visible,4.655115192797465e-09
qwen3-8b,g24p2_035,irrelevant_cf,99.9905224813885
qwen3-8b,g24p2_035,irrelevant_visible,0.3841221495750513
qwen3-8b,g24p2_036,irrelevant_cf,99.99999999995529
qwen3-8b,g24p2_036,irrelevant_visible,99.98250547772048
qwen3-8b,g24p2_037,irrelevant_cf,9.76771461453628e-05
qwen3-8b,g24p2_037,irrelevant_visible,0.00011974867796048469
qwen3-8b,g24p2_038,irrelevant_cf,0.03421358289014382
qwen3-8b,g24p2_038,irrelevant_visible,1.1846698229051547e-09
qwen3-8b,g24p2_039,irrelevant_cf,0.005323434630349615
qwen3-8b,g24p2_039,irrelevant_visible,4.1627358015790777e-10
qwen3-8b,g24p2_040,irrelevant_cf,99.99998949830325
qwen3-8b,g24p2_040,irrelevant_visible,4.670407691353238e-09
qwen3-8b,g24p2_041,irrelevant_cf,99.99859796787092
qwen3-8b,g24p2_041,irrelevant_visible,2.08088186605016e-06
qwen3-8b,g24p2_043,irrelevant_cf,1.938000157781317e-06
qwen3-8b,g24p2_043,irrelevant_visible,1.796358315972017e-10
qwen3-8b,g24p2_044,irrelevant_cf,99.92113814914124
qwen3-8b,g24p2_044,irrelevant_visible,2.103390340642782e-10
qwen3-8b,g24p2_046,irrelevant_cf,9.232953418702808e-07
qwen3-8b,g24p2_046,irrelevant_visible,6.28373253610191e-11
qwen3-8b,g24p2_047,irrelevant_cf,99.99999999984328
qwen3-8b,g24p2_047,irrelevant_visible,99.99999999966808
qwen3-8b,g24p2_048,irrelevant_cf,8.171703841964703e-07
qwen3-8b,g24p2_048,irrelevant_visible,2.0363582347400443e-09
qwen3-8b,g24p2_049,irrelevant_cf,99.9999996067632
qwen3-8b,g24p2_049,irrelevant_visible,2.1183102778755482e-10
qwen3-8b,g24p2_051,irrelevant_cf,1.0194676483609215
qwen3-8b,g24p2_051,irrelevant_visible,32.63612831192218
qwen3-8b,g24p2_053,irrelevant_cf,56.778047373644924
qwen3-8b,g24p2_053,irrelevant_visible,3.3277333983979502e-06
qwen3-8b,g24p2_054,irrelevant_cf,0.0015443146485978835
qwen3-8b,g24p2_054,irrelevant_visible,1.1282117222027036e-09
qwen3-8b,g24p2_055,irrelevant_cf,99.99959020023427
qwen3-8b,g24p2_055,irrelevant_visible,1.4082462350733198
qwen3-8b,g24p2_057,irrelevant_cf,4.978181371513752e-06
qwen3-8b,g24p2_057,irrelevant_visible,5.39995135925985e-05
qwen3-8b,g24p2_058,irrelevant_cf,3.311595158025824e-06
qwen3-8b,g24p2_058,irrelevant_visible,4.950882895203606e-11
qwen3-8b,g24p2_059,irrelevant_cf,55.400767245915794
qwen3-8b,g24p2_059,irrelevant_visible,3.569504264715643e-07
qwen3-8b,g24p2_060,irrelevant_cf,99.98111220331607
qwen3-8b,g24p2_060,irrelevant_visible,7.274895439640357e-10
